,ticker,winrate_4y,return_4y,buyhold_4y,winrate_1y,return_1y,buyhold_1y,winrate_td,return_td,buyhold_td,std_1y,std_3m,return_1m,return_3m,return_6m
163,AIG,50.33,1.09,1.26,54.26,0.9,1.07,26.09,1.01,1.08,4.963674692285058,2.072572943913644,1.1715254702810514,1.1347457109871557,1.0454237339860302
164,AZO,52.31,1.28,1.48,50.0,1.04,1.05,58.33,1.05,1.2,103.24213461057452,162.4246624168807,1.2883066939069823,1.279293354164163,1.2124024024305973
165,TRV,41.95,0.68,1.37,42.74,0.92,1.02,22.22,0.93,1.14,8.852425372687025,9.942336277032,1.349056603773585,1.155094362654776,1.0493711075692806
166,WELL,47.1,1.0,1.04,46.85,0.98,1.29,41.18,0.96,1.03,5.990562777333347,2.454189462208038,0.9945541668837878,1.0052189594696852,0.9619923020499302
167,EW,50.87,1.53,0.72,44.8,1.04,0.96,55.56,1.07,1.26,7.803077584911484,6.398390309688006,0.6647118816321714,0.5643912788306582,0.5703339024905031
168,ROST,49.47,1.15,1.29,41.48,0.82,1.14,21.74,0.8,1.08,9.26421640899065,4.7882446835054,1.2890596535569994,1.1969776649414905,1.0398550226306336
169,MSCI,49.85,1.33,0.93,47.1,0.92,1.16,33.33,0.93,1.0,30.43055629155132,17.85670653213112,1.002182223904536,0.8898550491199138,0.9018152055420536
170,VLO,52.52,1.49,1.9,52.7,1.07,1.12,65.22,1.13,1.12,10.122856632021325,6.554565109064454,1.822188175595209,1.539931196487466,1.8632020736093216
171,CCI,51.25,1.38,0.56,49.19,0.93,0.79,40.0,1.08,0.99,16.849110426802714,2.6261449400003514,0.5362354924501638,0.563789288458075,0.4824635257186275
172,DXCM,61.54,2.77,1.06,56.69,1.11,1.05,60.0,1.59,1.12,13.242164820451753,5.272424195619265,0.9406757891546226,0.9304468277971536,0.7441388284948752
173,HUM,46.24,0.91,0.74,47.58,0.92,0.94,28.57,1.04,0.73,24.601435437405833,39.97285530314806,0.806727829925485,1.0500011170076111,1.0327458094927562
174,F,53.5,1.88,0.5,50.34,0.94,0.98,40.0,1.27,1.04,1.1796058791704296,0.5141809506962493,0.5215960750200798,0.45907034523167933,0.5076100544500579
175,MCHP,54.41,1.38,1.02,54.43,0.98,1.19,48.15,1.14,1.05,5.399282085123678,2.812359310330514,0.9767920572657269,1.020121208547713,0.891162637022947
176,NUE,49.18,1.73,1.59,46.72,1.01,1.29,38.1,1.05,1.05,11.322309905632073,8.185217190987519,1.593405601540972,1.3988211747990287,1.3211753529694716
177,CARR,51.97,1.16,1.08,52.03,1.02,1.31,64.71,1.05,1.06,5.438660944068361,1.2344827260745441,1.0406911675794674,1.0466369778978621,1.0105908528066943
178,SPG,47.28,1.17,0.93,42.97,0.97,1.16,40.0,1.03,1.08,9.82985226738501,4.294014927849499,0.9015216377929638,0.8251933305851659,0.7010062768132405
179,O,50.52,0.96,0.73,53.91,0.95,0.89,27.27,1.04,0.92,5.274771601364371,2.4710234856773647,0.7302421913014976,0.754048436570745,0.7436678137333748
180,SRE,46.77,0.91,1.06,43.86,0.89,0.98,21.74,0.89,0.94,3.238826821053692,2.1576984701569635,1.0369874332165352,1.099203708532022,1.0941431094363072
181,PSA,49.12,1.16,0.8,50.39,0.97,1.09,56.0,1.09,0.97,16.709225123060683,6.782448397681564,0.7782100328032824,0.7478837380843877,0.7393365087398923
182,AFL,40.07,0.6,1.36,40.35,0.96,1.16,22.73,0.82,0.99,6.007306233021911,2.580671292206144,1.2999335819246485,1.4016284155263883,1.2781654665815914
183,TEL,45.1,0.87,0.86,38.93,0.92,1.17,34.38,0.82,1.02,6.881857516739844,4.883713098140732,0.8776579465443162,0.8255650762744198,0.7735940866592838
184,MET,42.33,0.63,1.09,43.94,0.89,0.92,28.57,0.97,1.06,5.829682292324904,1.437597186621075,1.0394209649268735,1.0040036109803125,1.0209424169883372
185,DHI,53.36,1.73,1.45,54.89,0.97,1.61,44.44,1.27,1.04,14.905878266503363,4.773808778839044,1.3706961973978078,1.3223609670596637,1.0706583535229877
186,IDXX,53.18,1.81,0.93,49.29,1.08,1.27,55.0,1.18,1.05,35.524017561322886,20.12892845542534,0.945145581786275,0.9002675719546362,0.7437316271744064
187,BK,40.69,0.41,0.92,41.18,0.89,1.09,12.5,0.79,1.07,3.280169798255025,1.0985521232477269,0.9112211651999386,0.8235973779558082,0.739273933417542
188,DLR,54.32,1.84,0.88,52.46,1.12,1.29,70.59,1.28,1.12,13.895290968150343,5.789593806187066,0.8704832079319355,0.7982139933990778,0.7572890521321968
189,URI,57.76,2.23,1.95,57.82,1.02,1.49,48.0,1.83,1.24,54.41810382608671,50.964603339279975,1.8737214625823575,1.4681494481223587,1.3069232761049971
190,WMB,41.14,0.4,1.35,37.31,0.95,1.12,47.62,0.6,0.99,2.351969566852911,0.8388863752272034,1.2726252457209304,1.2868362057571257,1.2875841660389082
191,CPRT,50.83,1.11,1.5,45.8,1.01,1.51,61.11,0.99,1.17,5.315321457703177,2.3508326078608435,1.39364909796452,1.351491940368333,1.2162606567169167
192,FTNT,53.42,1.21,1.11,51.09,0.94,1.2,51.61,0.87,1.23,7.881968054866394,4.011998904649159,1.0933134802663964,0.8542869515780713,0.9382566499938956
193,AEP,47.84,1.14,0.95,50.0,1.03,0.87,52.0,1.1,1.01,6.488817905861401,2.811322660525469,0.8647490393977108,0.9024252523746006,0.9050197628424481
194,KMB,39.03,0.66,0.88,33.88,0.93,0.89,31.82,0.73,1.03,7.465854348325117,1.9097537839497831,0.8366620119544943,0.8503491566908247,0.8737430545602949
195,SYY,46.91,0.67,1.0,46.34,0.99,0.98,22.22,0.71,1.07,3.9465116169375887,2.4833038631274613,0.9835559563943488,0.9101137872162925,0.8756182257638663
196,ALL,45.61,1.05,1.3,47.83,0.89,1.04,29.63,1.13,1.08,11.609455324920948,3.9672429264681637,1.3211425939727846,1.191777461270256,0.9167010933156287
197,MNST,47.64,1.01,1.21,48.36,0.99,1.13,38.89,1.06,1.03,3.111358255725526,1.4095454746643679,1.1389400667880365,1.1418047975575945,1.1514221749051614
198,CNC,54.22,1.57,0.96,56.48,0.9,0.97,27.27,1.4,1.02,4.047616385615644,1.8974958878093346,0.953749384369603,0.9415391540932528,0.8369511479754347
199,NEM,49.08,1.39,0.56,50.32,1.06,0.78,51.72,1.14,0.85,4.867966929415067,2.612988162812811,0.542611298195193,0.6250206895088946,0.6697004967123408
200,OKE,49.85,0.97,1.26,46.67,0.98,1.11,41.67,0.79,1.08,3.4088349749858255,2.764169953283472,1.1244299543938663,1.07589569897243,1.1105863313808795
201,STZ,42.91,0.66,1.01,43.8,1.01,1.04,57.14,0.97,1.07,15.506660827415256,4.2860643623926515,0.9526708453932302,0.9262764971622609,1.0239198593554415
202,GWW,48.13,1.09,1.86,48.06,0.99,1.46,43.75,1.07,1.2,64.71570730635204,56.45988923974564,1.8425847094887293,1.5775550051715768,1.333045202629647
203,LHX,50.76,1.17,1.0,49.18,0.94,1.01,36.84,1.04,1.02,12.69663643373195,3.4869951952483285,0.9805149372647074,0.9359843124158177,0.8183262902575257
204,PAYX,44.19,0.93,0.9,42.42,0.93,1.0,29.63,0.93,1.03,5.794016752006269,1.772366199438279,0.9164245719128259,0.9427187900081471,0.8663686968982774
205,AMP,48.48,0.92,1.3,44.97,0.88,1.22,36.84,0.94,1.08,22.466380476538664,12.133259802057227,1.2479251106583662,1.1639525484644548,1.0911720360419828
206,FAST,44.21,0.84,1.21,38.35,0.98,1.29,44.0,0.77,1.22,3.8733820136498673,3.8631623575249723,1.1233754947233185,1.024867627009892,0.880956172538636
207,CEG,54.37,2.14,3.79,53.45,1.23,1.39,53.85,1.24,1.47,15.841809369683867,20.817598427718536,2.937111070421007,2.544222174750434,2.4608888414171006
208,HES,50.0,1.28,1.79,45.64,0.94,1.08,47.37,1.04,0.98,9.885472677875994,3.521565909096833,1.7504928648807592,1.6609166703955065,2.0034499601609506
209,COR,41.9,0.52,1.81,37.72,0.92,1.29,30.43,0.72,1.13,15.170646331822274,9.261964392073654,1.7561662710834913,1.5526035018316704,1.3628958430835205
210,CTSH,47.58,0.85,0.84,46.36,0.96,1.27,38.46,0.84,1.04,4.417972654206393,1.757733196605261,0.8433603152303648,0.7881208104884064,0.7681032884176575
211,D,51.92,1.34,0.61,53.72,1.04,0.77,61.54,1.24,0.99,5.9189559200089965,1.3911218870822537,0.5723431707588453,0.6101152683334305,0.6226632780822535
212,IQV,50.16,1.28,0.96,48.18,1.05,1.06,46.67,0.92,1.17,14.088140114965023,16.109860508803173,0.8136629228571152,0.8107915940958612,0.7806615043479893
213,A,46.6,0.91,0.98,36.76,0.93,0.86,45.45,0.7,1.13,14.154226223426138,4.83157925478867,0.8819365975575442,0.851841994883527,0.7453535327845457
214,OXY,41.95,1.12,1.82,40.91,0.93,0.99,19.05,0.8,1.0,2.666916125761183,1.5963772581412756,1.7216896159898207,1.6641700856661212,1.9868183814461724
215,PRU,49.84,0.9,0.98,49.29,0.96,1.02,33.33,0.87,1.08,7.418528599578109,2.498184086637139,0.9285023540684547,0.8986017160132813,0.8698443800762966
216,GIS,41.67,0.83,0.96,39.47,0.97,0.8,44.0,0.86,0.98,8.725919218457957,0.9692086777386854,0.9182501209757444,0.9830608110735342,0.9736338056912655
217,DOW,44.59,0.77,0.97,46.27,0.94,1.04,36.0,0.89,1.04,2.8648171057170946,1.2803251107415046,0.9243280571735673,0.8700564942233231,0.9138846294737709
218,LEN,52.51,1.59,1.46,52.94,1.02,1.56,44.44,1.11,1.13,13.151928984121872,4.585128235760119,1.3596943578072114,1.2487115482145665,1.0399857825074812
219,AME,37.95,0.35,1.24,36.3,0.92,1.14,25.0,0.75,1.13,7.936175290012722,7.168072992951558,1.1533986188231358,1.1043877088252392,1.0436717437384024
220,CHTR,56.59,2.17,0.44,51.69,1.19,1.09,70.0,1.3,0.73,36.537302960736525,41.41103374583023,0.45437518145663675,0.5728420281384473,0.7112224309740859
221,FIS,50.8,1.61,0.61,47.45,0.98,0.87,45.83,1.16,1.16,6.419631957662666,3.0222445655530916,0.5393415175039334,0.5051087160384181,0.5000436403224586
222,YUM,45.19,0.8,1.02,40.0,0.96,1.0,37.5,0.83,1.08,5.267097742580073,4.0378295650415295,0.949074817761071,0.9330468632492951,0.9294040856782263
223,OTIS,40.92,0.45,1.13,35.25,0.94,1.09,38.46,0.61,1.11,3.3698201886465187,3.147313165460264,1.056367438431265,1.032707024529096,0.9439804945178438
224,JCI,47.94,0.87,0.77,43.97,1.03,0.85,50.0,0.85,1.1,5.750500168072707,2.3553657184245314,0.6908140718177332,0.6620612528161527,0.7164551157210357
225,BIIB,53.96,1.29,0.92,55.17,0.97,0.97,32.0,1.11,0.85,21.695183687674326,14.180479659895893,0.9968973647736901,1.0302403412393764,1.0478633497237126
226,IT,48.28,0.93,1.43,48.3,0.92,1.28,48.0,1.03,1.08,39.46489852801486,12.067534142479513,1.4332271227390538,1.4242601957310872,1.087876016784715
227,PCG,49.45,1.47,1.33,43.1,1.0,1.13,33.33,0.98,0.92,0.7583611939607592,0.5261686846374397,1.3062701405251418,1.4252411688337077,1.3906752267372262
228,VRSK,47.86,0.96,1.07,40.65,0.97,1.31,36.84,0.73,1.0,24.091412660400184,4.948467595995708,1.1302485249596097,1.0971902920984962,1.1104496728681548
229,RSG,38.74,0.59,1.35,31.82,0.9,1.28,31.82,0.76,1.13,11.336418652030924,7.423594467018012,1.270244568511325,1.2093278368326248,1.0906428812186295
230,ODFL,56.61,2.2,1.21,46.09,1.08,1.33,62.96,1.06,1.11,39.717826538910444,22.353092820191566,1.2263507045444093,1.0767929979276967,1.1545438719186794
231,EXC,46.04,1.05,0.91,49.59,0.97,0.83,42.11,1.01,1.02,1.8213159848175409,0.9269266510975039,0.8321992748354777,0.96991542874297,1.0203294667273315
232,GPN,50.99,1.46,0.89,51.52,0.92,1.21,38.1,1.15,1.03,8.814641971401283,3.379518231671978,0.9351578549769697,0.8486557408009737,0.8478306350921738
233,CSGP,50.0,1.36,1.11,41.98,0.98,1.06,40.0,0.92,1.04,6.2587863175278375,1.9473851189588298,1.0743086095127254,1.096924273277468,1.0302404245327341
234,CMI,45.58,0.93,1.18,48.12,0.94,0.99,46.15,1.02,1.13,12.500847193238858,13.85830329678717,1.1047343018456366,1.029660806450857,1.0457636457732866
235,EA,45.59,0.72,1.0,41.18,0.97,1.09,53.33,0.74,1.0,7.8451343533958156,2.3685845206362655,1.0357248548892024,1.033662400627076,0.8883323759124674
236,MRNA,64.23,3.91,0.44,60.98,1.19,0.61,50.0,1.47,0.95,32.21703637825689,7.019295279315187,0.37505365389928647,0.3348494024415634,0.4468377262531574
237,PPG,46.71,0.93,0.82,42.07,0.93,1.12,32.0,0.72,0.97,7.5595701726635625,2.435600730980032,0.8150657041229471,0.8488758838959855,0.7736642656535128
238,XEL,51.61,1.29,0.75,50.86,1.14,0.9,45.83,0.97,0.8,4.3722798102223965,3.863995649989828,0.8508116985830216,0.8945443526469601,0.8481790163649781
239,KMI,41.46,0.62,1.08,38.46,0.97,0.99,47.37,0.79,0.99,0.6359252933197406,0.45977339677442114,1.0018094503488273,1.0386006871286753,1.0265380299205251
240,IR,45.21,1.08,1.49,42.31,0.97,1.39,47.83,0.93,1.21,6.097788807519222,5.63100510351672,1.4142245497555146,1.222588081727971,1.093019386813495
241,CTVA,42.61,0.54,1.14,42.54,0.96,0.81,42.31,0.82,1.14,5.637104930919472,4.091538784094063,1.122043080604784,0.9380364442933223,1.0858278927115805
242,HAL,52.32,1.77,1.42,52.38,0.94,0.95,36.0,1.12,0.99,3.9373166426935704,0.9698220754798835,1.357058509924963,1.3543058676133557,1.6767596884758942
243,KDP,39.02,0.57,0.78,36.51,0.92,0.91,36.84,0.79,0.89,1.8644427696827963,1.0082996173934238,0.8360172040192537,0.8768115845583587,0.9031133398208444
244,MLM,46.31,1.08,1.35,39.23,1.05,1.39,60.0,0.93,1.24,47.20321549238288,35.63725038809203,1.1939480487164245,1.0886729474542765,0.9694910626650262
245,ED,45.68,0.97,1.06,46.73,0.98,0.96,36.36,0.94,0.97,3.56477848733609,2.099139980611421,1.0481345919634293,1.0795575148771845,1.0776744542697851
246,VICI,45.61,0.73,0.97,42.42,0.93,1.02,32.0,0.78,0.9,1.7649474049640632,0.8775111147889094,0.9857379664803876,1.0192371453082734,1.0232172726963893
247,EL,50.91,1.23,0.4,48.91,0.92,0.53,41.38,1.03,1.08,49.083785623571664,7.783533411370196,0.38546765445164705,0.3673156610511782,0.4146721965861936
248,ON,57.55,2.51,1.11,59.29,0.93,1.28,37.93,1.52,1.0,10.726784878038895,3.1008709754855937,1.1388302540830435,1.1048626182018544,1.3333333691773308
249,ACGL,53.28,1.28,1.94,57.76,0.91,1.23,44.0,1.26,1.14,6.702975080083019,3.866608659117923,1.8493241105513274,1.7788609988758772,1.7852868997990712
250,EXR,54.14,1.83,0.68,54.7,0.94,1.1,37.93,1.43,0.95,16.34412012731679,5.758214734703581,0.6470508924246746,0.627465118389723,0.5713254233782088
251,CDW,47.35,1.02,1.19,41.91,0.96,1.2,32.0,0.82,1.14,15.880405576870432,10.947042029369115,1.1782539277103063,1.045596454195628,1.0026906142577043
252,KR,51.52,1.44,1.21,51.46,1.02,1.03,36.36,1.06,1.2,1.8321043874906286,2.2369250153884743,0.9835391303514412,0.9584145929155194,1.0080139216213118
253,VMC,42.65,0.69,1.27,35.34,0.98,1.22,46.43,0.82,1.22,19.276927443926542,17.113350372719676,1.139980056958995,1.049256615101483,1.0055099210033505
254,RCL,58.47,2.84,1.55,58.82,0.89,2.23,34.78,1.58,1.09,18.68459100288553,3.686635170194958,1.4198835290183263,1.4603059852222382,1.164360298215057
255,EFX,51.12,1.59,0.95,52.14,1.02,1.14,33.33,1.14,1.16,18.11170803650415,10.50322060287894,0.8724484627841743,0.8211547593149086,0.6825741638839227
256,FICO,53.11,1.36,2.92,45.22,1.07,1.84,61.54,0.82,1.16,144.6133590365858,53.16937630499646,2.9693158792924095,2.6001390790595114,2.025704915142128
257,ADM,46.95,1.24,0.79,46.21,1.06,0.85,44.44,0.98,0.75,4.5817145752615325,7.337410489525442,0.7671727847642484,1.07852494845056,1.1451916224726322
258,KHC,41.96,0.88,0.94,43.52,0.99,0.92,38.89,0.93,0.91,2.8653837447649737,1.1215675502556297,0.9745326840803309,1.0094824837596317,0.905445632812391
259,ROK,49.34,1.25,0.86,47.79,0.98,1.17,39.13,1.09,0.97,20.068224874881803,14.45351125225966,0.8262896967552548,0.8268434782709244,0.841533097784954
260,HSY,44.44,1.05,1.0,42.98,0.93,0.86,41.67,0.96,1.01,27.942112952224893,3.411880145701933,1.0030277960384,0.9478086927173854,1.0903212873262234
261,DG,50.57,1.18,0.67,53.78,1.0,0.54,36.0,1.03,1.2,44.25482216831832,7.148686985550171,0.5785622955904972,0.5307231510437972,0.4863500434160544
262,PEG,48.76,1.26,0.97,45.86,0.99,0.99,34.62,1.03,1.04,1.8950106878963375,2.1197928347147785,0.8852856502518487,0.9469617169479507,0.929383297718315
263,BKR,44.9,0.69,1.2,39.39,0.96,1.22,47.62,0.64,0.9,2.896044084726058,1.2604185026911623,1.1355998160478156,1.2622117641446782,1.4247752585802738
264,ANSS,50.33,1.36,0.86,43.94,0.93,1.41,39.29,0.87,0.98,24.386799376834233,7.229041929835894,0.8751725733512334,0.7577601143609353,0.7975454066988072
265,PWR,49.83,1.55,2.08,49.61,1.02,1.46,31.82,1.31,1.2,20.217509316480776,16.640315992816696,1.808953920362522,1.7672836984571676,1.7021092927337884
266,RMD,50.85,1.65,0.74,46.67,1.02,0.79,54.55,1.25,1.14,33.17700661432701,7.452730815101604,0.7284959087131393,0.66181342373652,0.5762705241668535
267,WST,53.66,1.77,0.84,45.08,0.98,1.4,58.33,0.97,1.06,39.693869874314714,21.316065579217348,0.9548718290173368,0.8106526550435242,0.919813534040829
268,FTV,44.52,0.81,1.15,40.44,0.9,1.09,38.1,0.77,1.2,4.654396309895235,5.796576800209896,1.119534234105179,0.9615540292176777,1.0350615438146908
269,FANG,45.66,0.82,1.54,42.86,1.06,1.23,56.52,0.82,1.14,11.017949507690924,12.769694907108173,1.2729866558557972,1.2406040995707697,1.3109060277466749
270,DLTR,54.9,1.38,1.05,52.17,1.0,0.97,60.0,1.12,1.08,16.069451918280517,6.004893892544608,0.9928119383223889,0.9034944268115103,0.7884136581750939
271,KEYS,45.64,0.85,0.78,35.48,0.93,0.88,35.48,0.7,1.02,17.571929817673364,3.320250600522223,0.8184029376416063,0.7568402647712245,0.6726286967443252
272,DVN,49.55,1.61,0.97,51.32,1.01,0.79,43.48,1.05,0.99,5.348970707429917,1.6427585615748543,0.8726395359996247,0.9093579582741272,1.0386068014787835
273,CAH,46.12,0.92,2.19,49.11,0.86,1.36,26.92,1.04,1.1,9.74671600155262,3.184626305401604,1.9952471481510974,2.0519012060100486,1.6762357552600398
274,XYL,45.42,0.91,1.08,45.39,0.94,1.01,31.82,0.89,1.14,6.866304646819237,6.371895183488602,1.0522306437128215,0.9137391429024444,0.808262131354371
275,DD,47.38,0.64,0.87,43.07,0.92,1.09,36.36,0.77,0.93,3.2866290720987474,4.521835390661384,0.8199660716558568,0.8590986536901025,0.9059849521425113
276,DFS,52.34,1.08,0.99,45.33,1.03,1.09,50.0,0.81,1.09,11.050447997892672,7.39393284555666,0.892722792974669,0.8400653744897257,0.7233851104914715
277,CBRE,47.0,1.08,0.86,39.29,0.91,1.12,42.86,0.92,1.06,6.502750192213104,3.0947844447057675,0.7846781564561207,0.7461468791903739,0.7155938179633432
278,ZBH,40.29,0.67,1.0,37.7,0.93,0.94,26.32,0.83,1.05,11.009301099942611,2.3788052407035343,0.9696718970833288,0.9274263723367467,0.9635916732634258
279,HIG,42.05,0.55,1.37,39.37,0.94,1.06,34.62,0.73,1.19,3.4663019419263605,5.148086936496924,1.2820837951578175,1.1267823732231201,1.0344486058017004
280,TTWO,49.27,1.41,0.79,45.76,0.92,1.48,37.93,1.05,0.91,16.115359786813514,7.781406105293832,0.8516218189114704,0.8642111172235747,0.7769654017222384
281,MTD,53.35,1.33,0.8,48.15,0.98,0.77,60.87,0.93,1.15,179.61180411372777,45.39875111244847,0.7158460098535362,0.6794597964713568,0.6917469566679513
282,EIX,51.45,1.42,1.04,51.22,1.05,1.08,68.18,1.14,0.97,2.914113864980322,2.331673266692772,0.9704514583049629,1.0142493565880917,1.068246635319051
283,WEC,48.67,1.11,0.85,50.85,0.96,0.91,37.5,1.01,0.94,5.140652530631551,2.704979770547483,0.8090767270350644,0.8662493489941417,0.9043296993747876
284,WTW,43.89,0.67,1.15,36.97,0.97,0.98,44.0,0.71,1.14,15.119302761016707,13.928336473569342,1.139062250962617,1.032764936457088,0.8729627003894836
285,DAL,55.93,1.75,1.04,58.22,0.97,1.13,38.46,1.33,1.09,4.449551526258371,1.5836285036892954,0.998029026096232,1.016013834033885,0.9581177443570158
286,AVB,45.56,1.03,0.73,43.65,0.9,1.12,25.0,0.88,1.02,8.906280505865455,4.074103406395686,0.6845014433407992,0.6852853762040401,0.7133113797840419
287,HPQ,51.91,1.31,0.78,44.2,0.98,1.1,54.17,0.85,1.03,1.8477971587481439,0.7298469808906433,0.724999987835787,0.7711734427009613,0.696938754160769
288,GLW,42.59,0.46,0.86,34.9,0.96,0.88,30.43,0.61,1.09,2.6213860815511425,0.9562527806428895,0.842936130764737,0.7737437817972995,0.8305709310420929
289,ULTA,50.0,1.28,1.29,47.86,0.97,0.98,42.11,1.08,1.14,51.643415024349814,29.703753867669263,1.2481014879670047,1.1774132165006277,0.9740889911664167
290,CHD,45.27,0.86,1.02,43.64,0.98,1.13,38.89,0.87,1.11,5.259945106167656,2.281215177942706,0.9706344738486429,0.9277155702964937,0.9344922589968897
291,TSCO,48.26,1.38,1.06,54.2,0.95,0.96,25.0,1.18,1.18,13.240918951531022,10.736739483806119,0.9948370664200292,0.9111299207414725,0.8865425424784212
292,TROW,54.46,1.52,0.6,51.05,0.97,0.95,38.46,1.04,1.11,7.413275610653172,3.188918203856023,0.5449467224883526,0.5092251081221929,0.5588868684947601
293,SBAC,52.45,1.39,0.61,48.46,1.0,0.85,65.22,1.19,0.9,27.469361305907505,13.49294160484258,0.5885616899730847,0.6484328827614007,0.5822010801666713
294,BR,48.97,1.03,1.13,47.24,0.99,1.44,55.0,1.0,1.03,18.916877878576003,3.6866464648748645,1.10195485217135,1.073489441631606,1.024311896835481
295,AWK,53.93,1.28,0.66,47.93,1.01,0.85,52.94,0.94,0.89,10.569331091462162,4.7815679625941305,0.6810834811913014,0.7302976263321356,0.7714858966758342
296,WY,46.33,0.83,0.85,38.97,0.85,1.09,34.48,0.9,1.02,1.8060886935019893,0.6756787137962145,0.8099293905016174,0.7461669441118537,0.7846191666766467
297,LYB,47.59,1.09,1.02,44.81,0.94,1.12,43.48,0.86,1.02,3.689688533470503,2.3664291646003703,0.9839109161167106,0.9450288584840938,1.0368193041309128
298,WAB,45.0,0.8,1.46,42.65,0.9,1.23,29.63,0.87,1.14,7.813989705133104,5.476023396766911,1.3989764272785925,1.227226256612858,1.1065507061133708
299,FITB,48.4,1.32,0.78,47.01,0.96,1.02,48.0,1.04,1.07,4.164601487993697,0.9281366393347029,0.7225682144382484,0.6555722758580693,0.5825638681243501
300,APTV,54.6,1.53,0.45,46.79,0.86,0.88,39.13,0.78,0.93,10.811562779818098,2.685223174856941,0.4762789236710584,0.4671041130325258,0.5887578853539643
301,MTB,47.16,1.24,0.87,47.2,0.98,0.92,44.0,1.13,1.06,12.903892825891347,3.8176436673035403,0.8129878160430164,0.8034146006514387,0.7725000148866235
302,STT,46.36,0.81,0.74,49.66,0.91,0.97,26.92,0.87,0.94,7.568085785111605,1.8207098293987427,0.7408461814888012,0.7640358317712292,0.7247762648231757
303,ILMN,59.24,3.18,0.36,61.31,0.9,0.64,39.13,2.02,1.04,40.268148987694566,4.333708878115917,0.3701794010109583,0.3159308304263118,0.38245249023643996
304,PHM,48.97,1.36,1.98,46.77,0.91,2.12,34.48,1.02,1.12,13.749230305361944,3.0868545598267323,1.8116323800835399,1.6866982625397866,1.3463363723777309
305,NVR,49.47,1.28,1.32,44.35,0.97,1.49,41.38,0.82,1.1,509.3631019329845,247.46841968535762,1.279793735980545,1.1234707126319512,1.0527915574720577
306,WBD,67.91,4.07,0.33,70.99,1.08,1.09,58.33,2.56,0.77,1.6062794695917064,0.8816113722296688,0.3603738446101964,0.4198130669994889,0.4358878447630695
307,HWM,48.97,1.2,2.02,41.22,1.09,1.33,61.54,0.83,1.28,4.115595113003014,5.16983885531436,1.7476886551604562,1.6146734673631191,1.404414013330166
308,DTE,47.64,1.03,0.95,50.81,1.01,0.93,45.45,0.99,1.02,5.750416869185791,2.771748817606201,0.8746021617044393,0.9207572516156863,0.8962975578970913
309,STE,52.78,1.56,0.95,49.21,0.94,1.12,44.0,1.13,1.09,15.508774747026102,6.476852617865237,0.91479034476423,0.8222385332840889,0.9303312058414099
310,PTC,46.37,1.01,1.51,46.88,1.0,1.36,44.44,0.92,1.11,12.724677541842244,5.5958708872159875,1.4934747828905162,1.3814844798137482,1.1685971130146706
311,BLDR,56.83,2.45,2.34,57.75,0.93,2.39,41.94,1.54,1.25,26.595224637528748,12.5907887506013,2.169632472533018,1.7512292149904833,1.5114727625607685
312,EBAY,53.24,1.43,0.77,56.49,1.06,1.01,47.37,1.14,1.16,2.4833687564617364,2.833150145705979,0.6513662987832087,0.6311022566095458,0.6740865867184819
313,ETR,47.84,1.05,0.93,46.02,0.96,0.94,35.0,0.99,1.0,5.171891988342689,1.9990100500121197,0.8802120598734705,0.9129223351212956,0.8876707392422657
314,DOV,43.04,0.77,0.94,42.66,0.91,1.09,30.77,0.97,1.15,6.165422074414714,8.080688575740464,0.8846090136080448,0.8017303384277805,0.7909296181947794
315,FLT,50.16,1.23,1.24,45.99,1.03,1.51,57.14,0.98,1.05,25.34563019571959,8.071950633136776,1.1523708910283852,1.0883877817521734,1.1594941889900554
316,RJF,53.59,1.46,1.12,52.34,0.97,1.04,44.0,1.09,1.1,8.12366820884249,3.993856434982589,1.0687505771375525,1.0198158426378612,0.996930000853862
317,MOH,51.7,1.39,1.29,57.14,0.95,1.2,37.5,1.29,1.04,29.993979944398596,16.754192983078312,1.2787721599846418,1.245245798335781,1.0824504749532757
318,IFF,50.0,1.15,0.53,47.89,0.98,0.74,43.48,1.02,0.98,13.860739918101586,2.080891315315223,0.5340727308462838,0.5108231081363765,0.45029399267724884
319,EQR,47.83,1.15,0.69,42.74,0.96,1.01,36.36,1.02,1.05,3.5511027721814052,1.2956942861961827,0.638048787104082,0.6306775100832063,0.6745799408372501
320,EXPE,52.99,2.31,0.73,54.67,0.97,1.59,44.0,1.53,0.94,15.7517419225309,7.897853756683436,0.7072881483730213,0.7815720380810391,0.5704267176406983
321,GPC,49.5,0.91,1.08,50.77,0.84,0.79,37.04,1.13,1.11,13.446758855556029,4.357159456671154,1.0202365427675577,0.9664387090068174,1.0550805984611609
322,IRM,55.59,1.91,1.6,46.92,1.03,1.3,56.0,1.05,1.23,4.93298061232573,4.738697717125238,1.3523152168161177,1.3093595457781713,1.2427586146763392
323,TDY,49.31,1.02,0.95,43.09,0.93,1.08,27.27,0.92,0.97,17.4549720157655,6.297547127083777,0.9686440184475796,0.9386493682865226,0.937466546479748
324,HPE,49.21,1.39,1.07,48.55,1.05,1.04,43.33,0.96,1.06,1.052025915952261,1.0018839528589079,0.9197860732270016,0.972667909295429,1.0101010146800113
325,BAX,42.26,1.21,0.5,44.44,1.0,0.73,45.0,1.19,1.15,4.340064813736562,1.5543219693332533,0.4494318095120517,0.41693180257623846,0.44011363116177643
