,ticker,winrate_4y,return_4y,buyhold_4y,winrate_1y,return_1y,buyhold_1y,winrate_td,return_td,buyhold_td,std_1y,std_3m,return_1m,return_3m,return_6m
40,VZ,42.7,0.84,0.75,43.31,0.99,0.97,39.13,0.9,1.08,2.8059537884102297,1.1724420966069644,0.7193828415574088,0.6027001141687057,0.6534233763772456
41,ORCL,48.57,1.22,1.09,43.41,0.99,1.42,52.63,0.95,0.96,14.147825870386548,5.4613897451119024,1.0541671071206753,1.136777185054109,1.230262521226559
42,INTU,54.6,1.91,0.97,50.0,1.01,1.38,48.0,1.09,1.22,49.837733962514015,34.848546611676554,0.9496547750148008,0.8644994737658959,0.7871755446540049
43,DIS,52.62,1.19,0.52,49.66,1.0,0.85,48.15,1.14,1.05,7.903455705499906,2.7305549677675973,0.5348249961691729,0.5033474259978297,0.5119802732567048
44,AMGN,43.62,0.87,1.42,45.05,0.99,1.0,40.91,1.0,1.13,20.52823764775665,12.960935990942254,1.2747871380039775,1.3347602226719786,1.0925418290896296
45,IBM,43.16,0.85,1.33,33.57,0.99,1.08,47.62,0.71,1.09,7.759918320873157,5.335784537842565,1.362929323901798,1.151923942669124,1.149689732690886
46,QCOM,50.47,1.27,0.89,44.08,0.97,1.12,47.83,0.82,1.17,7.623108863538555,7.836008234866759,0.8755364303465263,0.7078982877724914,0.7989238404527494
47,DHR,46.2,0.84,0.85,38.03,1.01,0.9,54.17,0.51,1.16,12.226447661495957,12.170096384956308,0.8100852962587839,0.7758018117200315,0.8362365043777628
48,NOW,55.93,2.09,1.02,52.56,0.99,1.68,48.28,1.18,1.18,70.76662909447424,29.14993881399244,1.02101948101198,0.7861000958150998,0.8294073728223288
49,CAT,52.84,1.32,1.44,55.88,0.99,1.06,34.62,1.17,1.22,21.659637068640833,21.460308374170133,1.2841003849810761,1.3300752169350303,1.2655336633970582
50,PFE,49.81,1.3,0.66,46.36,1.04,0.66,60.0,0.98,0.93,5.860727911727208,1.1528763528643529,0.6517674097656602,0.7587229558833073,0.852907704157646
51,UNP,46.2,0.73,1.01,42.75,0.97,1.08,45.45,0.79,1.13,9.901291800808824,11.74724001317016,0.9819140246992967,0.8888280124095385,0.9139123168985495
52,TXN,48.12,0.56,0.88,43.75,0.93,0.92,44.0,0.74,1.11,9.026293773312732,8.352391611726325,0.8263303734215545,0.8073884284389463,0.9644707589113731
53,SPGI,45.48,0.56,0.94,43.14,0.94,1.21,34.48,0.77,1.13,23.253211306986707,16.827108801285913,0.9223338683059833,0.7942517742731969,0.9147271929657955
54,GE,56.25,1.54,1.58,60.15,1.05,1.72,56.0,1.29,1.19,17.04800014037799,4.935407948034933,1.4893253138337668,1.3288502636391284,1.3433393150120194
55,PM,41.64,0.9,1.01,37.5,0.95,1.02,25.0,0.71,1.03,3.8529093772694005,1.749188744924411,0.9910370896676899,0.9935979677090684,1.0405462587800718
56,AMAT,52.24,1.61,1.0,47.1,1.04,1.52,50.0,0.97,1.07,15.872578463745874,6.489269349827103,1.0472257117651125,0.9391860082204144,0.9085458566590642
57,UBER,63.36,2.82,1.38,61.83,1.1,1.68,60.0,1.33,1.31,7.344348605292237,4.349398631012384,1.385465000805999,0.9876297466837118,1.0432957602088233
58,HON,43.9,0.57,0.91,41.18,0.93,0.91,31.03,0.73,1.07,10.44975261854484,7.384901359665877,0.9057035800784645,0.837026343339548,0.9375702321600455
59,ISRG,55.36,1.76,1.0,48.85,1.07,1.16,51.85,1.05,1.31,31.510744628230483,20.021774041849397,0.88272042549224,0.7545964938216437,0.9266211518092408
60,COP,45.51,0.96,1.52,46.85,0.9,0.91,24.14,0.94,0.93,9.368003668127432,2.25245717748406,1.514936587875725,1.7093166243586146,1.5398991017482981
61,RTX,41.79,0.71,0.98,39.2,0.98,0.87,25.0,0.76,1.04,9.123511748827564,1.9559469305986914,0.9202816620748211,0.8401090779920639,1.0945946180104313
62,T,51.25,1.31,0.9,53.6,0.97,0.87,36.0,1.2,1.06,2.030873845141772,0.5126037279241505,0.8760822768698131,0.769308080036658,0.787993584848022
63,GS,46.93,0.98,0.94,45.65,1.04,0.92,44.44,0.96,1.17,21.87370215363193,23.13937807965554,0.8640918936034613,0.7704315656765461,0.8624990446196644
64,NKE,46.87,0.93,0.59,44.38,1.0,1.12,40.74,0.76,0.97,10.472545501682726,6.158172978601654,0.6819425314908213,0.5816233441378732,0.6216370043372395
65,LOW,49.51,1.08,0.93,45.21,1.04,1.07,50.0,1.04,1.13,12.176299981801646,10.726657233721502,0.8777020692222047,0.8337538944308436,0.9831777272245984
66,BKNG,48.31,0.87,1.44,47.14,1.01,1.53,48.0,0.74,1.23,367.88933752475737,195.1657633464698,1.3961780979008902,1.2172580165103302,1.1995190739965456
67,NEE,47.99,1.43,0.73,45.38,1.01,0.75,42.11,1.15,1.05,8.493954915486697,2.1078016550097036,0.7022180150739046,0.6415762116276614,0.8954695565473048
68,BA,51.67,2.16,1.07,51.15,1.06,1.22,37.04,1.24,1.17,16.05196216375906,23.124171218684108,1.1671126428555159,0.8680936663167906,0.9942261853514192
69,PLD,51.89,1.38,0.9,48.09,1.12,0.99,53.85,1.03,1.25,6.8158871278298605,11.206934089227998,0.825522443536184,0.7501183595836385,0.8483127516302046
70,MDT,42.02,0.69,0.72,40.14,1.02,0.86,45.45,0.86,1.2,4.77692226758499,4.388952098870141,0.6635181059834073,0.5944982894074751,0.7370950143750459
71,ELV,52.52,1.16,1.14,47.9,1.03,0.85,60.0,0.93,1.07,24.46030157965093,10.097161259025418,1.1441518552313807,1.0946736024998116,1.1261683565755378
72,AXP,47.22,0.8,1.07,41.89,1.04,1.06,50.0,0.73,1.21,10.004561414126977,12.348198036004321,0.991363788884795,0.8855850829836509,0.9866110382255973
73,SYK,42.11,0.61,1.14,41.61,0.91,1.31,21.74,0.86,1.11,21.423193413032163,8.157198851868428,1.0906094995257265,0.9778937966575082,1.0945345442127457
74,VRTX,52.44,1.64,2.18,52.34,1.1,1.22,45.45,1.16,1.13,24.508956725621697,26.7690486254879,1.841975174396537,1.9257504097150895,1.8663301525399585
75,MS,49.06,1.07,0.92,43.33,1.07,0.9,65.0,0.83,1.2,6.116033113571015,6.917038989002593,0.837759271541533,0.7889568357011929,0.9420783773297119
76,LRCX,55.79,2.29,1.25,49.03,1.02,1.51,40.0,1.2,1.18,83.96637538155181,42.12972861196895,1.2213184809317248,1.0868004500085222,1.0415880701256484
77,TJX,43.6,0.58,1.35,36.29,0.97,1.28,26.09,0.57,1.03,5.231858889765393,1.6821753834332185,1.3072842122398292,1.2859191719557714,1.2271294013835088
78,BLK,47.89,0.87,0.83,42.86,1.04,1.0,60.0,0.72,1.2,38.76144597007168,50.90799627451708,0.7958680930722819,0.6660622477487192,0.787398892367093
79,C,45.37,0.62,0.79,46.21,0.95,0.94,37.5,0.93,1.25,3.415995605463047,3.79350397474029,0.7173134533327017,0.6111940412379023,0.7022387945829932
80,SBUX,49.83,1.26,0.83,41.48,1.01,1.12,64.0,0.87,0.91,5.078294884907359,4.179412989232073,0.8750891433773783,0.834967889337867,0.9167260729107799
81,DE,50.49,1.21,1.12,48.63,0.94,0.97,45.83,1.04,1.03,23.596742398640362,13.49649952286544,1.0243409103501688,1.113125272198787,1.2453469718534602
82,PANW,53.38,1.57,1.92,52.08,1.15,1.71,68.0,1.12,1.3,37.144150491198516,22.826153747423955,1.8563877373137505,1.5887247921996914,1.4811980221138887
83,PGR,47.06,1.17,1.75,47.29,0.98,1.23,47.83,1.06,1.06,8.223492921226308,3.194900652528712,1.7461140469037137,1.6606746701761181,1.3153219815063217
84,UPS,49.53,1.16,0.77,51.57,0.98,0.86,30.0,1.14,1.13,12.296766498619439,6.7924304054560345,0.7373291297320023,0.7434035354451849,0.888857260662144
85,MDLZ,42.49,0.73,1.18,42.86,0.94,1.09,23.81,0.9,1.06,4.033699533232947,1.4269047564070862,1.1639554914714267,1.0085359764534447,1.191496266308998
86,ADP,46.9,0.84,1.04,46.21,0.96,0.93,35.0,0.93,1.07,16.077881851540916,3.9242623298649932,1.0463768960659188,1.1019938627544155,1.0508422117506233
87,REGN,49.21,1.09,1.4,44.83,0.94,1.1,40.91,0.99,1.11,40.61188213151628,38.324513409400105,1.3337245082119393,1.30268821207132,1.1343359624230853
88,CB,46.62,0.76,1.19,50.79,0.92,1.05,26.09,0.98,1.03,10.691563514440523,3.2105164384880522,1.1951053017064144,1.1264210751182155,1.051631566097862
89,BMY,41.57,0.79,0.86,44.34,0.97,0.67,45.83,0.96,0.96,6.7586574250503375,1.1422422104609824,0.8524894231482397,0.9648944838640559,1.0916455747708993
90,ETN,45.34,0.79,1.4,46.15,0.93,1.35,29.63,1.12,1.12,23.73874148347576,7.399533985091537,1.3783580005857572,1.2305501229229552,1.2076404675020525
91,GILD,42.13,0.69,1.27,39.82,0.98,1.02,52.17,0.75,1.04,3.918347942602816,3.198035312426857,1.215886839334848,1.1915149013653712,1.2131788462271285
92,ADI,51.76,1.05,1.04,45.52,0.99,1.16,48.39,0.74,1.12,10.881007811897307,9.524734148169914,1.0566591364756157,0.9558457593305686,1.0621369515398984
93,MMC,39.18,0.69,1.19,32.06,1.02,1.21,45.83,0.67,0.99,11.394025157119405,4.61346269043612,1.2479836396388482,1.1943169670395752,1.1876783805347904
94,CVS,45.56,0.96,0.84,47.54,1.05,0.71,50.0,0.95,1.13,10.988333856165116,4.829285090329371,0.7788125516098394,0.7565879932269642,0.7942639935282967
95,LMT,44.4,0.82,1.36,41.74,0.89,0.94,25.0,0.84,1.0,20.70923233444447,4.425577419451771,1.3461401039726155,1.3126974773833364,1.3554694776918779
96,MU,49.38,1.38,1.14,43.48,0.92,1.29,48.39,0.86,1.14,5.5334191332968174,4.37099623267321,1.0819491413815352,0.9562569749977848,0.9087763492142115
97,SCHW,45.66,1.33,0.81,43.97,1.08,0.71,42.86,1.13,1.18,12.15589210880024,5.787695791537573,0.792756318159908,0.6595457732778035,0.816206333306294
98,BSX,44.68,0.73,1.4,40.8,0.98,1.26,35.0,0.74,1.13,3.2875412278560603,1.8410762438941906,1.3164706061868106,1.1788234935087316,1.2508235258214615
99,AMT,47.65,1.34,0.75,41.61,0.9,0.93,40.91,1.11,1.1,17.82681393164975,10.46697466332165,0.7350779497352153,0.6064885652351905,0.6628069234584822
100,BX,52.44,1.96,0.84,48.97,1.12,1.12,75.0,1.18,1.2,9.90203305299349,11.178242332492019,0.7832975855576453,0.7233100518817837,0.7257316839102703
101,CI,52.07,1.4,1.44,50.89,1.11,0.96,52.63,1.11,0.99,23.65848121915634,15.764280900972645,1.3919590277611744,1.4642991157833973,1.3781665601739312
102,ZTS,52.12,1.15,0.91,44.68,1.01,1.21,59.26,0.96,1.23,12.874176595467464,11.136472775352976,0.8792303690325836,0.8044266392932904,0.8426780130712542
103,FI,41.47,0.54,1.33,35.61,0.96,1.27,39.13,0.66,1.13,8.511595218281066,5.201714064459858,1.3189173667074385,1.1138570213922325,1.260468738262614
104,TMUS,47.48,0.91,1.33,45.32,0.94,0.99,18.75,0.84,1.11,5.201177001586207,5.663670117318116,1.3081125189187521,1.1678761003760827,1.1487973268940788
105,SNPS,52.02,1.23,1.48,46.85,1.0,1.76,48.15,0.92,1.04,53.35502586910137,23.001550401124195,1.6594287590217836,1.4396581695472401,1.3285730960382964
106,KLAC,55.8,1.8,1.36,51.43,0.97,1.52,50.0,1.03,1.11,46.86294276758164,23.523127639693257,1.3714921438569496,1.2007675945503726,1.1209543673865046
107,CDNS,53.65,1.49,1.47,47.41,1.04,1.75,57.14,0.93,1.05,28.460362555087812,7.544157072344003,1.5272333187509752,1.400200498927398,1.3525284245512526
108,EQIX,50.16,1.27,1.0,47.52,0.9,1.26,33.33,1.14,1.04,44.3132787553717,17.42856961306223,0.9990915249324795,0.9350663249080835,1.0043927477242742
109,SO,46.01,0.93,1.15,48.36,0.96,1.08,36.0,0.95,1.02,2.7869152493938723,1.2659159775036413,1.12752001953125,1.08,1.1689599609375
110,CME,41.48,0.77,0.9,31.97,1.0,1.22,48.0,0.71,0.95,12.991851562661099,5.520370421838172,0.9708029096089207,0.9920660110536803,0.8580495453701472
111,DUK,48.12,1.1,0.98,51.97,0.98,0.96,31.58,1.07,1.1,4.961739216787032,3.7305585269429526,0.9436745693813854,0.885567234777896,0.9382300725487321
112,ICE,48.1,0.93,0.94,41.98,1.05,1.12,69.57,0.74,1.18,5.078197943849931,7.003666252807547,0.8638294507361427,0.8198065826717968,0.8513038205650513
113,SHW,48.21,0.99,0.94,50.0,0.97,1.16,33.33,0.98,1.19,17.52654502338097,19.702276032027733,0.9253900333127162,0.7921466399388403,0.8434979568577479
114,ITW,42.24,0.63,1.09,46.71,0.94,1.08,24.0,0.83,1.09,9.67970330689976,10.753422767844674,1.08223714764148,1.0042558916427855,1.0986588113178735
115,MO,40.64,0.7,0.92,40.87,0.94,0.89,21.43,0.87,1.01,1.661519442914704,0.7625747701803879,0.9271463807322645,0.9609952554436182,1.0221922853670575
116,CSX,44.72,0.74,0.98,45.99,0.98,1.03,33.33,0.87,1.14,1.2397547310388397,1.5545413439844535,0.9376235093018103,0.8865368212492956,0.9161727012384684
117,SLB,47.3,1.36,1.46,47.79,0.97,1.07,29.03,1.05,0.85,4.815740966418809,1.8431706080930392,1.4793363094491485,1.7933634397129414,1.6895926317773589
118,BDX,43.08,0.82,1.0,37.9,0.93,1.17,23.81,0.75,0.92,13.65026283362546,6.650008610315705,0.9938821136648494,1.0908052605812681,1.1121804089227907
119,CL,41.13,0.74,1.04,36.97,0.98,1.02,35.71,0.8,1.08,2.654850486904228,1.7115213293399694,1.016819710272537,0.9334972269535085,0.9987061913192318
120,WM,42.8,0.67,1.11,34.58,0.93,1.08,30.0,0.75,1.07,5.932471914476119,3.389691205856161,1.0988114551715291,0.9945864579700656,1.072801919354488
121,MCK,48.45,0.91,2.17,48.72,0.99,1.14,42.86,0.9,1.07,32.38232640684376,10.151580870067185,2.071540733491623,2.0408356090308177,1.8568739378729457
122,EOG,44.88,0.93,1.27,45.83,0.9,0.9,27.59,0.89,0.9,9.85926392780802,2.5792257622796257,1.294499408071463,1.4744774095646083,1.3708470684114955
123,PYPL,56.96,2.3,0.27,55.1,1.0,0.75,58.33,1.34,1.09,8.494534532552048,2.6638993339489616,0.25804048319453865,0.24975900313346072,0.3198229667573422
124,CMG,49.02,1.3,1.24,48.57,1.0,1.46,43.48,1.14,1.1,227.72617293448835,73.5290063865008,1.2832878996967887,1.0012664349111258,1.160776744045059
125,ANET,54.57,1.68,1.9,55.48,0.97,1.62,48.28,1.47,1.17,24.280536281608626,11.230052055515408,1.7551254689253846,1.5029969979920592,1.310579194358285
126,USB,47.9,1.11,0.72,48.59,1.1,0.83,54.55,1.05,1.22,6.081385898852023,3.5215594046127547,0.6710351954557766,0.5411413336505919,0.6373589739046351
127,TGT,55.29,1.51,0.55,52.27,1.02,0.71,52.63,1.17,1.28,20.172238535261275,11.007970811306404,0.5208877376378851,0.42769927179181677,0.5148210742365509
128,PSX,48.3,0.88,1.68,42.86,0.99,1.13,50.0,0.77,1.11,7.972042809168414,8.042523005047704,1.628772186449786,1.4539542504253575,1.3752602384781303
129,NOC,46.07,1.21,1.32,44.54,0.98,0.9,35.0,1.04,1.0,33.100720644597715,6.417386862430594,1.3437166911881413,1.3712499363611044,1.2712948151520038
130,MPC,51.31,1.09,2.4,51.16,1.02,1.28,53.57,1.12,1.01,14.253304618590574,3.751019500645028,2.2553090420867266,2.3714016159146505,1.9792354931388856
131,ABNB,56.17,2.66,0.78,59.59,1.05,1.28,59.09,1.66,1.14,16.35704537230782,8.60474590050103,0.7876156091643032,0.7015410735911443,0.8336789398523237
132,MCO,45.69,0.64,0.97,45.1,0.96,1.28,46.15,0.88,1.14,21.7753441154106,17.311043741500168,0.9782284571389395,0.826187554925011,0.9196483418696628
133,ORLY,49.63,0.98,1.48,47.58,0.96,1.17,46.15,0.86,0.98,53.802747008753464,18.914539056741493,1.5346837451226856,1.4913152461463415,1.5085585180474836
134,TDG,49.69,0.94,1.61,48.92,0.98,1.52,50.0,0.9,1.15,93.70109938195627,31.379992295043493,1.589990187694894,1.3730728618220815,1.4112495677104833
135,HCA,47.72,0.86,1.14,43.07,1.01,1.09,50.0,0.59,1.22,19.73458781103117,15.681799662303419,1.0630127970055006,0.9677054065118721,1.1524999411012355
136,APH,43.26,0.66,1.22,39.86,0.97,1.11,34.48,0.78,1.13,3.9111975544733992,4.685520900298941,1.2065216856757062,1.053842193616708,1.056875629977078
137,PNC,48.38,0.91,0.75,45.83,1.05,0.79,50.0,0.87,1.26,17.70529262966549,12.789186003766838,0.6781089093003826,0.5687255954699815,0.6463819275293127
138,GD,43.64,0.81,1.27,39.37,0.98,0.98,41.18,0.78,1.03,12.965786362161305,4.890362751648991,1.2777553101986399,1.2256257096730525,1.0873536396785182
139,AON,43.7,0.96,1.03,36.36,0.99,1.16,42.86,0.7,0.93,13.79326524108691,16.847753207690985,1.1463793524380388,1.1301378973599139,1.1755172203327047
140,PH,47.85,0.9,1.41,46.15,0.93,1.34,36.84,0.94,1.15,40.30552107065184,16.728567087625972,1.3537340828589133,1.2191069044845957,1.2211336936764028
141,MAR,51.29,1.53,1.38,53.28,1.05,1.28,48.28,1.09,1.19,16.587505727120746,10.770078938919074,1.321652751278106,1.2008044224730936,1.1877628024023503
142,TT,43.65,1.05,1.36,41.67,0.96,1.31,39.13,1.01,1.13,12.230197854003912,8.434677989919129,1.322940936422385,1.1503593870909459,1.0718076613125662
143,ROP,40.49,0.62,1.09,36.0,0.92,1.27,26.09,0.65,1.06,26.764027557650383,11.627044226928076,1.1144468958775768,1.0292423048171966,1.0240541600187492
144,FCX,50.0,1.19,1.12,46.63,1.07,1.0,50.0,0.56,1.17,2.9530570382719903,3.08615185003437,1.0113513018633868,0.9689188776789485,1.0975675840635557
145,APD,45.66,0.97,0.89,40.74,1.02,1.06,40.91,0.88,0.91,12.605352143061525,6.560835409276154,0.8875535470999182,0.9532220154124869,1.005079508723817
146,FDX,50.78,1.35,1.02,47.59,0.93,1.58,35.71,1.01,1.01,31.20652571328736,11.108711335364454,1.114281114593502,1.0104077511486442,1.0598343710443592
147,NXPI,57.1,1.63,0.96,58.02,1.05,1.2,58.06,1.14,1.16,17.288294884364287,15.514948994499306,0.9994071439054999,0.9111557228150358,0.9728176976904361
148,ADSK,55.34,1.78,0.75,47.45,1.09,1.05,59.26,0.99,1.17,9.895642340874844,13.793091643777592,0.7146126644169556,0.6639495813675629,0.6580555948621934
149,PXD,46.77,0.71,1.19,48.97,0.91,0.96,34.48,0.86,0.91,16.952952135102567,5.547439551745916,1.1854482299903923,1.33871480304486,1.161607994810271
150,GM,56.88,1.75,0.62,51.3,1.09,0.76,66.67,1.02,1.22,3.4087007205047706,3.5295496926025205,0.5699181193177989,0.5126193686701981,0.6574010852371475
151,MSI,47.4,1.06,1.25,40.31,0.94,1.17,37.5,0.82,1.05,12.713226833045448,6.608193067007245,1.3084602309508517,1.16669982519246,1.178115421530642
152,NSC,48.87,0.96,0.8,48.25,1.03,0.83,54.17,0.93,1.18,19.617107650842367,13.625897106082057,0.7811281455200022,0.7293973359885219,0.8188719188291373
153,PCAR,47.2,0.95,1.58,48.82,0.97,1.31,36.36,0.91,1.09,7.0623389830618635,3.57718690714825,1.634795633921933,1.4248157166546154,1.4720362000199294
154,CTAS,46.53,0.87,1.33,44.62,0.94,1.26,46.43,0.88,1.13,26.303239974158778,22.46831900108821,1.281281972408463,1.1727002359797947,1.1516830106115061
155,EMR,42.86,0.52,0.98,45.21,0.96,1.03,36.0,0.78,1.03,5.796420439967569,3.925650480169587,0.9308357249133802,0.9916631828174357,0.9389666521030775
156,LULU,49.05,0.99,1.02,40.41,0.98,1.25,47.83,0.73,1.19,31.710609829828957,37.239972614448604,1.0626872416382518,0.8790986464577807,0.8080347501420793
157,MMM,47.42,1.13,0.6,49.62,1.05,0.75,50.0,1.13,1.15,11.406817260403514,5.96022974876643,0.5678533703117411,0.4979790827609985,0.5776535157437737
158,COF,52.87,1.21,0.84,51.95,1.01,1.04,50.0,1.02,1.21,8.622257293156368,11.075410955820514,0.7838524413713421,0.6330639728631009,0.7530952341889928
159,ECL,43.31,0.96,0.87,36.76,0.93,1.3,33.33,0.85,1.13,13.449624761387554,7.528863428505269,0.8505918416521716,0.7291100092435748,0.8293292113420496
160,AJG,46.21,0.92,1.43,39.52,1.04,1.29,46.15,0.79,0.95,16.51084996445487,10.707274641780737,1.5399303285090706,1.4715138582794638,1.3596840544229514
161,TFC,51.82,1.26,0.59,50.38,1.06,0.71,60.0,1.06,1.21,7.499782186043796,2.7722000845870594,0.5348180579014342,0.4548306267788285,0.5183500644148984
162,HLT,47.52,1.07,1.24,45.71,0.98,1.21,42.86,0.91,1.16,7.331109285809673,7.937823411256221,1.211204550149297,1.0431361944183302,1.029842605965996
