,ticker,winrate_4y,return_4y,buyhold_4y,winrate_1y,return_1y,buyhold_1y,winrate_td,return_td,buyhold_td,std_1y,std_3m,return_1m,return_3m,return_6m
53,SPGI,46.33,0.6,0.87,44.65,1.0,1.06,39.13,0.72,1.01,29.519192617595454,15.094979000673339,0.8156499422847231,0.8477397581457643,0.8037771336976218
54,GE,55.45,1.46,1.44,58.14,1.05,1.93,61.29,1.29,1.03,20.912888466832563,2.8235508100933777,1.3629200555793106,1.3960127827841333,1.2700106859837546
55,PM,42.23,0.88,0.87,38.81,0.99,0.97,56.67,0.83,0.96,4.733867102147118,2.372180552229283,0.8981481719954568,0.9101080278993888,0.8964120579460166
56,AMAT,52.78,1.64,1.13,48.08,0.96,1.53,41.67,1.1,1.02,20.205068982489582,4.631587198018098,1.0557053202860553,1.0681342188518939,0.9320904472849728
57,UBER,64.09,2.86,1.29,60.9,1.18,1.49,66.67,1.3,1.09,6.972498764145108,2.388725348357492,1.1157973402791859,1.1152982023227098,0.9648115832754989
58,HON,45.07,0.61,0.83,42.74,1.01,0.96,52.38,0.76,1.01,12.000107766687634,4.591121930911089,0.829901964317552,0.8314617063542522,0.8688502964516243
59,ISRG,54.74,1.68,0.77,49.3,1.0,1.35,58.82,1.09,0.93,42.178522371998994,12.967628561233152,0.7597546674929777,0.7924272451926273,0.8353532454216445
60,COP,47.38,1.04,2.09,46.48,1.06,1.1,52.0,0.89,0.94,9.37119130477256,3.4633103790042434,2.2668234501756914,2.121743912907865,1.8883864271853772
61,RTX,41.61,0.64,0.99,41.86,0.92,0.95,25.0,0.74,0.98,5.93107850060483,4.217647988611756,0.8927235538191761,1.035356585110004,1.1352720974168788
62,T,52.36,1.36,0.75,53.12,1.07,0.85,64.0,1.16,1.09,1.9017411458584543,0.4387754115320131,0.6912623409476903,0.6739927914646784,0.7723333845109086
63,GS,47.12,0.89,0.8,45.52,1.02,0.96,56.52,0.95,1.0,22.017240778152953,13.789255476343442,0.7762716411072531,0.8022962782118056,0.798938289689429
64,NKE,48.51,0.95,0.66,44.87,1.03,0.88,55.17,0.73,1.09,11.514465883957648,5.3048568206838915,0.6349324662601897,0.6521684598346171,0.6768713473640255
65,LOW,48.24,0.98,0.95,46.26,1.04,1.12,53.57,1.01,0.84,12.725610342915498,13.331165949546879,0.9713851906380461,1.0747709835829513,1.0125434739797605
66,BKNG,49.38,0.94,1.33,44.06,1.08,1.59,70.83,0.72,0.98,426.0915334909772,133.833361182313,1.280886907423058,1.320594138959287,1.1388372140338352
67,NEE,49.29,1.48,0.64,40.0,1.27,0.74,71.43,0.9,0.83,5.384254904717404,6.3095657892348,0.6291068895443052,0.7847061535778365,0.8579361588100263
68,BA,52.7,2.12,0.93,50.38,1.02,1.34,50.0,1.35,0.93,29.031579070378626,9.242949651517305,0.8748698476864217,1.0722395149065185,0.9584634375225582
69,PLD,51.56,1.29,0.75,47.1,1.09,0.94,61.9,0.93,0.85,7.361445256455523,7.540434490384993,0.8006352211946286,0.8767865389586509,0.8917280706111678
70,MDT,42.31,0.68,0.52,40.85,1.05,0.89,47.83,0.8,0.88,3.8850503225238393,4.21195139360622,0.530813057423598,0.6030923854950178,0.6445956827232959
71,ELV,51.8,1.16,1.24,51.28,0.89,0.91,40.0,1.08,1.02,25.83456330596312,7.362525964625197,1.247122199470354,1.247553534304817,1.2333467979784933
72,AXP,46.46,0.75,0.97,43.92,0.97,0.99,37.04,0.7,0.98,11.197653380460794,5.333916244031984,0.9613666414609727,1.0081797213343477,0.9599194902740457
73,SYK,43.65,0.67,0.98,39.55,1.07,1.26,46.43,0.66,0.95,29.189284359288862,11.924331498182521,0.9428755035552996,0.9922168135089288,0.9788282596547021
74,VRTX,51.24,1.51,1.95,51.79,0.98,1.17,40.0,1.23,1.09,23.46844794082518,10.709038300898333,1.9543293595789508,1.8018499039677796,1.7427497427765335
75,MS,47.02,0.92,0.73,43.33,1.06,0.95,54.17,0.82,0.89,5.3806020664578815,5.530412418921562,0.7601622437860066,0.819638888092907,0.7979144504504452
76,LRCX,56.63,2.27,1.17,51.88,1.02,1.48,38.46,1.27,1.02,98.95637673699885,23.919844519745954,1.1150907165036437,1.118929339937718,0.9827775505168597
77,TJX,44.83,0.62,1.31,36.43,1.02,1.37,58.82,0.55,1.0,6.850837506434605,1.5364859175383545,1.2844457275445074,1.282154068094368,1.1098538843092245
78,BLK,47.01,0.77,0.72,43.95,1.02,0.99,48.15,0.73,0.96,49.6714378511669,28.60039385156902,0.6874634806942004,0.725111950718111,0.7156782245461636
79,C,46.5,0.63,0.6,46.43,0.99,0.8,51.72,0.96,1.04,2.8030963188488527,1.1941072493377058,0.5846659084474847,0.603226719699164,0.6554825706353496
80,SBUX,48.67,1.24,0.88,43.48,0.98,1.07,39.13,0.91,1.09,6.702844930268267,3.9131668471483287,0.7933751338488841,0.823703851260676,0.8500507926096736
81,DE,50.0,1.21,1.01,45.64,1.01,1.07,50.0,0.93,0.94,27.618513275280883,12.739286848960116,1.0548577828806638,1.0723603631050131,0.9736650198236899
82,PANW,51.79,1.41,1.63,50.0,1.09,1.32,59.26,1.01,1.02,33.594547113880715,9.776531086850042,1.6845811397984298,1.3507182554164638,1.2222103401140965
83,PGR,46.15,1.16,1.7,48.41,0.92,1.06,39.29,1.02,1.18,6.8861846431671445,8.363266672237646,1.6656061250063618,1.4204050416307308,1.414253948549448
84,UPS,50.46,1.21,0.71,52.5,1.01,0.81,48.15,1.16,0.86,8.838903962602071,7.234158339151417,0.8051086395625872,0.8800945626106746,0.8726421693720032
85,MDLZ,42.75,0.74,1.14,41.13,1.08,1.14,55.56,0.81,0.99,5.565836614441939,3.1608271801811796,1.0289188022327074,1.1687478892551901,1.2430167723825447
86,ADP,47.24,0.82,1.11,47.01,1.07,1.02,47.83,0.78,0.92,15.281960593768774,11.979943816340311,1.2151318118928247,1.2238580269872206,1.050797045390303
87,REGN,50.2,1.22,1.19,46.09,1.01,1.15,55.0,1.04,0.96,37.20588950722277,17.723942592648722,1.2607181369515477,1.214005023162604,1.1186060682730194
88,CB,47.5,0.77,1.22,50.39,1.04,1.05,56.0,0.88,1.09,11.835598085713974,4.264640586288359,1.1731623793507582,1.0957627688543035,1.0767966361239947
89,BMY,41.41,0.82,0.78,45.37,0.98,0.87,50.0,0.95,0.83,5.260053368823789,2.972451115831097,0.8806223010075925,0.9559458275366621,1.0247997636438892
90,ETN,44.94,0.81,1.36,41.43,1.13,1.62,69.23,0.9,0.94,24.60058503322853,9.611851939094622,1.2954823952749315,1.3139691056225593,1.0489715962910755
91,GILD,41.2,0.71,1.06,41.59,0.99,1.16,40.91,0.82,1.0,6.509318249957352,2.057457862844042,1.1018363936355902,1.055648304853125,1.0932109743134155
92,ADI,51.45,1.04,1.05,47.3,1.01,1.15,65.0,0.82,0.97,16.52296891136319,6.098438322958529,1.0554774969917335,1.0738070627860907,1.1481639901710539
93,MMC,39.45,0.65,1.26,33.33,0.97,1.17,37.93,0.7,1.03,11.959532421721255,3.5781372072412236,1.2106918238993711,1.1876729329427083,1.0968553075250589
94,CVS,45.35,0.96,0.78,46.72,1.0,0.64,43.48,0.99,1.03,12.03402930459724,1.535132516316181,0.8291579314731368,0.7748781792240493,0.8080491438477986
95,LMT,45.59,0.94,1.27,44.17,0.97,1.0,42.11,0.89,1.05,23.62319536441456,17.00768253718317,1.2530871631754432,1.28054404057572,1.2878564157726198
96,MU,48.11,1.41,1.04,42.47,1.04,1.22,50.0,0.79,1.07,5.746082680242497,2.1983493619144387,0.9558600392944979,0.879894881781328,0.9133804511192471
97,SCHW,46.41,1.33,0.76,43.17,1.03,0.8,43.48,1.06,0.92,11.685389337325333,2.9698883013757333,0.7506987570355472,0.8317496155450305,0.7377026651279939
98,BSX,45.96,0.81,1.13,39.53,1.02,1.25,59.09,0.7,0.96,4.425616449368817,1.4528930925917578,1.1008569615880675,1.1028345523572878,1.131619466037919
99,AMT,48.67,1.45,0.61,42.54,1.18,0.69,58.62,1.05,1.02,16.453026073843997,9.60567515014234,0.5572096548202737,0.5811540734665324,0.6196890749038598
100,BX,51.89,1.94,0.77,47.92,1.1,1.13,64.0,1.13,0.88,8.07481707279199,7.325263900285029,0.8147455607875633,0.7693866658802007,0.6525602443309036
101,CI,51.25,1.3,1.37,50.0,1.05,0.96,61.54,1.08,1.04,23.95043004877758,10.231760213229455,1.4629265278867314,1.293635212673663,1.1807273971142036
102,ZTS,51.64,1.12,0.81,47.62,1.0,1.13,45.83,0.85,0.91,13.846374179356962,8.327173682082513,0.836860417252396,0.8673864507523371,0.8248698068053484
103,FI,42.14,0.69,1.04,38.97,0.97,1.14,39.13,0.66,1.0,10.069886061229312,3.6153765962073496,0.9707692464192709,1.0263248019748263,1.0108546721629608
104,TMUS,49.13,0.99,1.1,44.06,1.03,0.94,55.0,0.78,1.07,5.653774519940764,2.986809591902443,1.0715942803569372,1.0184783515713174,1.0576045264735485
105,SNPS,52.66,1.27,1.54,48.03,0.99,1.35,45.83,0.95,1.13,53.20809884508491,18.56092252348358,1.4616001568900376,1.2656941491095466,1.1678600095508533
106,KLAC,55.73,1.81,1.59,51.35,1.05,1.39,54.55,0.99,1.07,59.17250154390652,20.214123231702906,1.4586785195399499,1.4193318231776633,1.2314476687198403
107,CDNS,53.31,1.48,1.58,47.48,1.02,1.36,56.52,0.9,1.1,29.84368246038437,8.663633540510784,1.518603538756182,1.332145483837075,1.2428122586436672
108,EQIX,51.94,1.42,0.87,49.3,1.11,1.17,58.62,1.0,0.99,71.79248058390831,25.345851074898132,0.8516394183719204,0.8497807138147703,0.789756434231404
109,SO,46.18,0.9,1.01,47.2,1.02,0.85,53.85,0.98,1.0,3.4358271991500935,2.0698679969266744,1.0028227967359655,1.007428317012859,1.057049533599261
110,CME,41.44,0.77,1.12,34.43,1.0,1.02,36.84,0.77,1.06,9.747106569448265,5.932651453522089,1.1293935861895161,1.0515096553679435,0.9242838804183467
111,DUK,48.5,1.07,0.84,51.15,1.01,0.83,56.52,1.07,0.97,5.224546714881571,2.6802784372789596,0.8493306515646234,0.8658501411072176,0.8615778830570946
112,ICE,46.05,0.86,0.92,40.46,1.02,1.11,54.55,0.74,0.95,7.055139909523083,3.168763861845097,0.9346918336868422,0.9499749626638171,0.9010355880613673
113,SHW,49.68,0.96,0.86,48.2,1.03,1.13,68.42,0.93,0.94,19.801270134709302,9.787405562134653,0.8506184672233047,0.9105463334573827,0.7652768923233207
114,ITW,42.81,0.66,1.05,49.35,0.95,1.15,31.82,0.85,0.98,17.57808454347767,4.937068064870157,1.0531986979019767,1.062981837493654,1.0056354538287653
115,MO,41.45,0.75,0.79,40.87,1.02,0.97,52.38,0.86,0.91,1.4374332397964564,1.397495408261106,0.8425707160362057,0.8433568975355692,0.8830581635606899
116,CSX,44.68,0.69,0.97,47.18,0.97,0.92,38.46,0.84,1.03,1.707225788094917,0.5772018228904935,0.9911643836564601,0.9741243395075694,0.9974755467858046
117,SLB,48.41,1.39,2.0,48.91,1.03,1.52,42.31,1.13,0.89,5.868976762536669,2.381845716528483,2.229932524501131,2.176669133962124,1.7276819818797586
118,BDX,45.56,0.92,0.91,44.19,0.98,1.01,36.84,0.92,0.88,15.691705148931927,6.987984039160204,1.0127957640886378,1.0671494712071807,0.9610544585387376
119,CL,40.55,0.69,0.97,36.13,1.0,0.94,50.0,0.75,1.03,2.620930068919918,1.8320289502828195,0.9276163879946404,0.9584726693464695,0.9904860134304027
120,WM,43.25,0.67,1.11,33.63,1.0,0.9,52.94,0.7,1.1,6.185470952946241,5.142874989684424,1.0363069932915345,1.0300180851862628,1.0553682117608023
121,MCK,48.63,0.89,2.28,50.86,0.98,1.15,40.0,0.95,1.12,25.88837595530337,12.820096280637689,2.208323289462495,2.0392394451653497,1.9068730568949233
122,EOG,46.2,1.02,1.83,48.97,1.04,1.08,39.29,0.92,0.92,10.08388151127553,4.577291951407405,1.9950877965234355,1.9444775869217779,1.6888954833144187
123,PYPL,56.29,2.29,0.19,54.0,0.98,0.63,51.85,1.34,0.9,8.947398958449362,3.553289270858336,0.19983871894438265,0.2083230932238525,0.21736843113248638
124,CMG,48.56,1.24,1.11,47.62,0.99,1.13,40.0,1.13,1.09,238.20249879774374,88.08712064402052,0.9500183646741305,0.9703521008303241,1.07415126316546
125,ANET,56.07,1.78,2.3,52.94,1.08,1.58,56.52,1.25,1.05,23.43912132166519,10.901181215035828,2.189787492206373,2.0084547170096374,1.5626877536376909
126,USB,47.08,0.99,0.62,50.67,1.16,0.76,66.67,1.0,0.95,5.816623599293978,1.6198117398316418,0.5894470336455057,0.6657029282799003,0.5627032761797386
127,TGT,54.55,1.43,0.44,50.0,1.16,0.71,77.27,1.04,0.88,14.906751910318262,5.490540725912324,0.45260249121694285,0.5331356157347,0.597944022173635
128,PSX,48.31,0.98,1.69,44.97,0.98,1.39,46.15,0.81,0.93,8.156934191383593,4.553591913994644,1.66860728980186,1.705329176097114,1.4276758089191373
129,NOC,47.01,1.26,1.29,46.72,1.0,0.86,36.36,1.05,1.1,34.39026444614876,23.758210723445423,1.3570200211065806,1.1935905125217334,1.2292730473978473
130,MPC,50.81,1.0,2.54,51.91,1.02,1.55,61.9,1.15,0.93,12.319846395220573,4.092101798180145,2.639642766396251,2.5323059634318086,1.9247066537243496
131,ABNB,55.48,2.63,0.72,57.14,1.13,1.18,70.0,1.69,0.81,15.526181453206481,9.887440769723314,0.7636796683631013,0.7628866171301301,0.6481425288058175
132,MCO,46.28,0.69,0.9,43.05,1.05,1.13,59.26,0.79,1.01,29.861106217824293,12.679114316678012,0.8415458223102559,0.8562077470893882,0.8189506376539003
133,ORLY,49.81,1.06,1.67,45.38,0.99,1.33,51.85,0.8,1.03,75.3077148804552,25.70271770018981,1.5984104646081767,1.5860668942807976,1.5420864940577932
134,TDG,48.91,0.9,1.7,45.89,1.04,1.41,61.9,0.79,1.14,114.91978295171532,34.64667074909644,1.4767186494519335,1.4651293567177273,1.338791741401745
135,HCA,47.9,0.83,0.92,43.18,0.94,1.25,46.43,0.62,0.85,28.122997634690183,12.814711817841621,0.9410054044769671,1.0574225377892381,1.0523916891623313
136,APH,44.23,0.7,1.15,39.01,1.03,1.13,57.14,0.75,1.01,4.980992960516334,2.198830741965423,1.1034939114279367,1.1279778468870534,0.9880890163371635
137,PNC,47.13,0.79,0.63,47.14,1.08,0.71,55.56,0.9,1.03,17.641082093892468,4.2865300411874685,0.6161589635993678,0.6426037771949392,0.6336845247769083
138,GD,41.84,0.74,1.19,41.41,1.0,0.94,47.83,0.8,1.12,13.130663322710106,10.12415235247159,1.1882094049385625,1.0979452293066105,1.0124755534633196
139,AON,44.53,1.01,1.16,38.98,0.96,1.14,29.17,0.76,1.0,19.102449876848087,8.619012591042795,1.137433100481562,1.1246615571738017,1.0911361765566887
140,PH,47.52,0.87,1.46,48.28,1.02,1.47,50.0,0.95,1.03,47.00759808527099,13.965083319822552,1.3795870752079684,1.3822629839691516,1.1425493036613457
141,MAR,51.79,1.53,1.48,52.24,0.99,1.27,51.72,1.08,0.96,17.393962271526775,5.13047674525247,1.4728658624911404,1.5106144280303662,1.2673044912029852
142,TT,44.16,1.04,1.17,40.43,1.16,1.26,57.14,0.92,1.09,15.21244211934175,10.211402894338539,1.0757857913414262,1.0181451326640627,0.8685897547140223
143,ROP,41.13,0.62,1.07,35.88,1.0,1.2,41.67,0.57,1.05,34.195313261060775,9.367807493194922,1.0403142489564179,1.0038967062888313,0.9326783960452517
144,FCX,50.28,1.31,0.98,46.95,0.92,1.22,44.44,0.62,0.86,4.506977911311314,2.1376600295551276,1.043060796864423,1.130055320326366,1.0090195339809402
145,APD,45.86,0.96,0.99,41.43,1.09,1.16,60.0,0.94,0.89,22.02758503430336,11.022977593027576,1.072423648209724,1.0638329497501247,1.014081309001494
146,FDX,50.79,1.36,0.94,45.33,1.01,1.21,56.52,0.92,0.97,35.99919202430389,9.576013787303598,0.9484331008290208,1.0062447511739308,0.8682859893070386
147,NXPI,57.91,1.72,0.9,55.49,1.07,1.21,73.91,1.03,0.92,20.29028328676516,9.591554404798309,0.9599269818683468,0.9445032285991299,0.8411493449248909
148,ADSK,55.02,1.71,0.73,48.18,1.04,1.04,68.0,1.05,0.96,10.388988869674352,5.860097098712264,0.7313855524413114,0.6895979912949651,0.6790993267288499
149,PXD,47.52,0.79,1.61,51.68,0.99,1.0,45.45,0.95,0.98,18.7347664321433,9.240487771741506,1.7120439730357355,1.6370268108364914,1.4729525105118142
150,GM,56.76,1.74,0.55,50.0,1.04,0.8,63.33,1.04,0.81,2.9011360602819836,2.1525016871585114,0.613845185146409,0.6763324097668711,0.6824585937485395
151,MSI,48.97,1.09,1.26,43.28,1.06,1.13,54.55,0.85,1.1,19.86118754806156,10.253154499786746,1.190228876880322,1.1267650946473378,1.1582129112486326
152,NSC,48.21,0.91,0.79,48.03,1.05,0.78,60.87,0.84,1.01,16.899631485061082,5.80590738962951,0.8314305131275829,0.8496975382022905,0.8572687409931398
153,PCAR,47.72,0.96,1.61,47.33,1.03,1.43,57.89,0.82,1.04,8.28524208014843,1.5075251343398353,1.550850422527534,1.54301337526441,1.301154254115006
154,CTAS,44.67,0.81,1.34,41.22,1.05,1.15,64.0,0.8,1.08,31.19542052551597,13.759724691432599,1.2972131772807005,1.21877985769292,1.1563645510621237
155,EMR,41.96,0.45,0.84,44.97,1.0,1.17,47.83,0.74,0.87,6.454815818357297,4.2768503296338185,0.9345295819602335,0.929097985773214,0.7867119477282127
156,LULU,49.06,1.0,1.09,42.07,1.01,1.14,48.15,0.8,1.04,32.41041984669915,13.818020527469207,1.0939740264444004,1.0011553168815932,0.9291321509271101
157,MMM,45.39,0.96,0.49,46.04,1.11,0.86,68.18,0.94,0.87,9.848300470192138,5.579521695023898,0.47868435112870295,0.5322795383528028,0.5359518722409987
158,COF,51.98,1.17,0.68,49.37,1.05,0.92,55.56,0.98,1.05,8.529782108775606,4.738823691724612,0.6283958453457635,0.6794307682316367,0.6608667149762936
159,ECL,43.71,1.02,0.77,42.22,1.06,1.05,48.28,0.96,0.98,14.67861580719257,6.901708868195112,0.724346660006675,0.7811411208005601,0.7296602540322479
160,AJG,46.15,0.91,1.72,40.62,0.99,1.21,42.11,0.76,1.09,15.533372311016782,5.513198070802973,1.6373010127189662,1.5262975989741026,1.4298269938432635
161,TFC,50.0,1.18,0.53,52.78,1.05,0.61,55.0,1.14,0.99,7.325827199595018,1.0323982778576088,0.5212077699158875,0.5172537922780763,0.5526599629280531
162,HLT,49.16,1.13,1.32,43.15,1.05,1.13,60.0,0.8,1.05,8.872647544287846,3.3513717095850515,1.2528510946185982,1.2284131673801253,1.1217823746943751
