Date,Open,High,Low,Close,Adj Close,Volume
2021-03-12,11.75,12.800000190734863,11.489999771118164,12.25,12.175622940063477,5436500
2021-03-15,12.5,12.510000228881836,12.010000228881836,12.010000228881836,11.937080383300781,603200
2021-03-16,12.050000190734863,12.248000144958496,11.489999771118164,12.010000228881836,11.937080383300781,636200
2021-03-17,12.0,12.050000190734863,11.609999656677246,11.850000381469727,11.778051376342773,206500
2021-03-18,11.770000457763672,11.890000343322754,11.0,11.449999809265137,11.38047981262207,468800
2021-03-19,11.600000381469727,11.75,11.5,11.550000190734863,11.479872703552246,518300
2021-03-22,11.869999885559082,11.927000045776367,11.270000457763672,11.649999618530273,11.579265594482422,380000
2021-03-23,11.670000076293945,11.670000076293945,11.1850004196167,11.34000015258789,11.271147727966309,347100
2021-03-24,11.350000381469727,11.350000381469727,10.899999618530273,10.899999618530273,10.833818435668945,283300
2021-03-25,10.880000114440918,10.894000053405762,9.960000038146973,10.279999732971191,10.217583656311035,315600
2021-03-26,10.430000305175781,10.640000343322754,10.25,10.399999618530273,10.336854934692383,238200
2021-03-29,10.300000190734863,10.303000450134277,9.979999542236328,10.069999694824219,10.008858680725098,246100
2021-03-30,10.25,10.25,9.75,9.930000305175781,9.869709014892578,352600
2021-03-31,9.949999809265137,10.350000381469727,9.819999694824219,10.149999618530273,10.088372230529785,170900
2021-04-01,10.699999809265137,10.899999618530273,10.28499984741211,10.539999961853027,10.476004600524902,672600
2021-04-05,10.75,11.0600004196167,10.539999961853027,10.989999771118164,10.923272132873535,620800
2021-04-06,11.776000022888184,12.1899995803833,11.15999984741211,12.149999618530273,12.076229095458984,2323100
2021-04-07,12.960000038146973,13.539999961853027,12.550000190734863,13.0,12.921069145202637,2104100
2021-04-08,13.0,13.699999809265137,12.359999656677246,12.619999885559082,12.543375968933105,1447000
2021-04-09,12.779999732971191,12.819999694824219,11.5600004196167,11.869999885559082,11.797929763793945,1265600
2021-04-12,11.989999771118164,12.3100004196167,11.550000190734863,12.239999771118164,12.165682792663574,600600
2021-04-13,12.350000381469727,12.350000381469727,11.609999656677246,11.970000267028809,11.897322654724121,868100
2021-04-14,11.930000305175781,12.083000183105469,11.220000267028809,11.630000114440918,11.55938720703125,672500
2021-04-15,11.800000190734863,11.800000190734863,11.260000228881836,11.555000305175781,11.484842300415039,516900
2021-04-16,11.449999809265137,11.699999809265137,10.859999656677246,11.380000114440918,11.310905456542969,495900
2021-04-19,11.279999732971191,11.880000114440918,11.0,11.489999771118164,11.420236587524414,567500
2021-04-20,11.369999885559082,11.557000160217285,10.960000038146973,11.390000343322754,11.320844650268555,416300
2021-04-21,11.300000190734863,12.029999732971191,11.300000190734863,11.930000305175781,11.857565879821777,301200
2021-04-22,12.010000228881836,12.4399995803833,11.859999656677246,12.390000343322754,12.314772605895996,406900
2021-04-23,12.529999732971191,13.09000015258789,12.399999618530273,12.829999923706055,12.752100944519043,473200
2021-04-26,12.869999885559082,13.479999542236328,12.869999885559082,13.4399995803833,13.358396530151367,397700
2021-04-27,13.399999618530273,13.949999809265137,13.199999809265137,13.399999618530273,13.318639755249023,287500
2021-04-28,13.619999885559082,13.619999885559082,13.149999618530273,13.529999732971191,13.447850227355957,195100
2021-04-29,13.880000114440918,13.960000038146973,13.609999656677246,13.899999618530273,13.815604209899902,260000
2021-04-30,13.90999984741211,13.970000267028809,13.649999618530273,13.729999542236328,13.646636009216309,161700
2021-05-03,13.850000381469727,13.899999618530273,13.510000228881836,13.670000076293945,13.587000846862793,324800
2021-05-04,13.479999542236328,13.553000450134277,13.109999656677246,13.4399995803833,13.358396530151367,225900
2021-05-05,13.399999618530273,13.890000343322754,13.279999732971191,13.770000457763672,13.686393737792969,215700
2021-05-06,13.729999542236328,14.300000190734863,13.234999656677246,13.979999542236328,13.89511775970459,461400
2021-05-07,14.069999694824219,14.119999885559082,13.3100004196167,13.449999809265137,13.36833667755127,298300
2021-05-10,13.520000457763672,13.979999542236328,13.050000190734863,13.100000381469727,13.020462036132812,270700
2021-05-11,12.850000381469727,13.0,12.279999732971191,12.670000076293945,12.593072891235352,473700
2021-05-12,12.9399995803833,12.949999809265137,11.640000343322754,11.680000305175781,11.609084129333496,424800
2021-05-13,11.739999771118164,12.25,11.600000381469727,11.9399995803833,11.867504119873047,506500
2021-05-14,12.149999618530273,12.770000457763672,12.050000190734863,12.699999809265137,12.62289047241211,233600
2021-05-17,12.579999923706055,12.829999923706055,12.430000305175781,12.739999771118164,12.662647247314453,181100
2021-05-18,12.739999771118164,13.300000190734863,12.699999809265137,12.989999771118164,12.911128997802734,185200
2021-05-19,12.770000457763672,13.369999885559082,12.51200008392334,13.180000305175781,13.099976539611816,182000
2021-05-20,13.289999961853027,13.59000015258789,12.979999542236328,13.180000305175781,13.099976539611816,167800
2021-05-21,13.479999542236328,14.25,13.40999984741211,14.239999771118164,14.153539657592773,355900
2021-05-24,14.289999961853027,14.399999618530273,13.75,13.869999885559082,13.785786628723145,239200
2021-05-25,14.109999656677246,14.199999809265137,13.609999656677246,14.039999961853027,13.954753875732422,223700
2021-05-26,14.109999656677246,14.975000381469727,14.050000190734863,14.59000015258789,14.501415252685547,441200
2021-05-27,14.65999984741211,14.75,14.128999710083008,14.699999809265137,14.610747337341309,262700
2021-05-28,14.800000190734863,14.880000114440918,14.029999732971191,14.130000114440918,14.044207572937012,311100
