,ticker,winrate_4y,return_4y,buyhold_4y,winrate_1y,return_1y,buyhold_1y,winrate_td,return_td,buyhold_td
198,CNC,65.13,4.248999999999978,1.289077771984766,71.56,0.9546365539770427,0.9669016198877367,39.13,1.7344000725649225,1.0273651098850571
199,NEM,58.23,3.2709999999999813,0.7983889384293814,60.51,1.1568431750838828,0.7942147385066041,66.67,1.6158050735329659,0.8548749923706054
200,OKE,59.7,4.126999999999982,1.0077043134471613,59.44,1.0530827983736577,1.1021103965295966,58.33,1.2456575656995779,1.07568999814423
201,STZ,56.67,2.4699999999999855,1.36177540073543,60.5,1.074153809233942,1.0550700619738123,71.43,1.3522813620134762,1.0690799933584891
202,GWW,61.23,3.0329999999999866,2.865613813517408,62.99,1.03887577134501,1.467862655868069,50.0,1.485206057715411,1.2067494869598894
203,LHX,59.25,2.9539999999999864,1.0187675057031056,60.33,0.9931311203109936,1.0137728033846745,45.0,1.4218456594306121,1.0219235091228387
204,PAYX,55.46,2.5889999999999813,1.4259608274394115,56.59,1.0074024959583983,1.0068335444934076,45.83,1.3266732884694545,1.0351763158094067
205,AMP,58.83,3.4109999999999867,2.4700813777759274,54.36,0.9345450217317186,1.2114228869347548,45.0,1.395144471699422,1.0847742117087766
206,FAST,55.35,2.474999999999987,2.073557628215867,49.64,1.060806409928425,1.324786275169685,57.69,1.1850830873263365,1.2214883955290374
207,CEG,62.31,2.9239999999999897,3.759999932183159,61.79,1.3108138742178594,1.3817287488305743,64.29,1.6112104719586902,1.4605092721346782
208,HES,59.21,3.9469999999999805,2.072021968812117,57.05,1.0048010051469598,1.0601156257946702,55.0,1.5051241965073459,0.9790271910159685
209,COR,61.12,2.654999999999984,2.8301414929801125,56.88,0.9873133678021468,1.2804076842765608,43.48,1.0813798511568047,1.130415018310474
210,CTSH,57.86,2.7189999999999825,1.2524445519832073,56.0,1.0334018767577815,1.281432996315854,56.0,1.3066239257307233,1.0431654728412396
211,D,62.6,3.3669999999999836,0.5909368562173638,65.55,1.1161892682341317,0.7674418450268501,77.78,1.6124215394697519,0.9976254041349963
212,IQV,56.78,3.35499999999998,1.6833776084621903,57.25,1.1421495160912327,1.1088170215765945,51.72,1.3338836869650064,1.179764574515859
213,A,56.73,2.647999999999981,1.7724370913251248,50.36,0.9936521942731495,0.9148150700539094,57.14,1.1319971971357976,1.1428408057887536
214,OXY,54.76,5.3879999999999875,1.3973858696127572,49.36,0.9965835134948797,0.9826542077777126,47.62,1.28802117206616,1.0054446133152004
215,PRU,59.39,3.313999999999986,1.1918292835069362,55.94,1.0508784513677232,1.0335046390534062,53.57,1.303916189501125,1.0813308739750065
216,GIS,56.91,2.3639999999999874,1.250481298912532,52.73,1.048709117004174,0.7956848311556501,50.0,1.2212694494913467,0.973325246228892
217,DOW,59.54,3.055999999999983,1.0823159594073115,59.7,1.0198881762792045,1.057328490254699,56.0,1.3124205284964043,1.0385319330236094
218,LEN,60.78,4.7549999999999795,2.908535356237459,59.85,1.095282040584224,1.5752591149706796,53.57,1.5270316896181573,1.1275915899205258
219,AME,50.67,1.7779999999999831,1.799385778579164,54.26,0.9892302608679517,1.1563364434467158,33.33,1.1766590374301635,1.1309464382320251
220,CHTR,61.67,3.6789999999999767,0.5713305107335507,67.23,1.2578397479371666,1.1059604795639124,77.27,1.6768139545012697,0.7306121202301142
221,FIS,58.57,3.687999999999988,0.5030276105924663,56.83,1.0576642345285445,0.8801790699495571,50.0,1.5848609270037022,1.161449952450916
222,YUM,58.32,2.324999999999985,1.3683848522845075,56.41,1.0353934177279842,1.0027199729828824,52.0,1.207312617561822,1.079550647003356
223,OTIS,52.94,1.6719999999999846,2.156666734483507,49.25,1.0105196872378857,1.0948372413083038,50.0,1.030260059635256,1.107244738873205
224,JCI,58.7,2.848999999999979,1.5130349406944044,52.82,1.107782771703436,0.8674771912420121,60.71,1.2919779898363806,1.0977872850233654
225,KVUE,45.74,0.9979999999999973,0.753396232173128,41.1,1.0382388216208938,0.8139622526348762,61.9,0.946288065026253,0.938645967226604
226,BIIB,59.84,3.8969999999999825,0.7719442996764203,64.17,1.055338082167757,0.9885528372975045,41.67,1.4789629564344349,0.8522947671671953
227,IT,58.96,2.828999999999982,2.98422889945076,62.76,0.9964566516814015,1.3085440909373613,58.33,1.4812261708847134,1.0887402387686014
228,PCG,64.5,4.988999999999978,1.5676442926425063,57.8,1.0640306188323656,1.1366498178199809,63.16,1.332366651291804,0.9220923944337684
229,VRSK,60.89,2.5419999999999856,1.549249620355239,53.12,1.0322277450830675,1.320277368807429,55.0,1.1259346504483236,0.9987325599677831
230,RSG,55.4,1.8829999999999858,2.043343351089584,55.96,0.9679048059284079,1.2860818903813351,50.0,1.1102618602804157,1.1258856612306531
231,ODFL,63.25,4.318999999999984,3.419745576135299,55.3,1.1564582861473056,1.3772636811031007,72.0,1.463036039168506,1.1232213795479609
232,EXC,61.66,3.2139999999999844,1.1349523479232426,59.84,1.026462468313432,0.8339812852154005,55.56,1.3798095997334596,1.019624076243335
233,GPN,61.5,4.143999999999984,0.7047180111144229,62.31,0.9881919551266378,1.2289330696124718,57.14,1.5521980040737318,1.035375625340142
234,CSGP,58.91,3.4869999999999894,1.3787926830182067,48.46,1.0531174324787242,1.0956410139034956,57.69,1.3120303940941955,1.0431315674714756
235,CMI,58.32,2.681999999999986,1.5303715581207897,59.09,1.0220209215938625,1.0029942025360201,57.69,1.4422914199060308,1.1382508416019341
236,EA,58.79,2.342999999999983,1.2543376881140436,54.87,1.0161959159306244,1.0861530794258345,64.71,1.1054163484850466,0.9908259500819159
237,MRNA,67.96,8.422999999999984,5.346744481916033,67.74,1.2439399786785375,0.6343031101311012,64.0,1.8496808109894305,0.9301897061776735
238,PPG,58.77,2.809999999999982,1.0898681360158242,52.82,1.0115688180566234,1.1331845610218891,51.85,1.162539350074423,0.9706428097800437
239,XEL,60.41,2.771999999999984,0.8170867885008422,64.35,1.216376931922393,0.8981180538447207,65.22,1.3282055483316544,0.8055205831650778
240,KMI,55.74,2.708999999999988,0.8393867658439937,53.52,1.0283562511478714,0.9780581662877428,63.16,1.232554478112962,0.9858726220750729
241,IR,58.7,3.4939999999999847,2.452614231064268,52.24,1.0445744056061903,1.430195734848613,68.0,1.3408391145611098,1.2052997335021494
242,CTVA,54.53,2.365999999999989,1.9288732223628031,57.35,1.042688057471577,0.8135366475207502,59.26,1.247200157005588,1.1393510127513076
243,HAL,58.81,4.500999999999975,1.4519386280540014,58.67,1.003895108926618,0.9398906751249777,40.0,1.5811761655076029,0.9830462418086233
244,KDP,52.13,1.5709999999999849,1.0091982402606545,55.56,0.9813836892607681,0.9310825555193316,50.0,1.1864816044488464,0.892144848935531
245,MLM,59.73,4.053999999999981,2.168715206570436,55.91,1.1269544587905735,1.4120607711766056,70.37,1.3337656045268713,1.2408920857916235
246,ED,60.04,2.897999999999993,1.0183911196358482,61.26,1.0400950210150324,0.956724372768803,52.38,1.2757570867302173,0.9705376573788221
247,VICI,57.7,3.1379999999999857,1.153162059954679,55.38,1.0014611165207796,1.0222221930365718,50.0,1.1819775558043135,0.899352665602142
248,EL,57.07,3.040999999999981,0.7306301894885205,60.9,1.0006109643561274,0.5553434191688513,55.56,1.443773976572162,1.0786095024420004
249,ON,64.56,5.993999999999972,3.2486835702506465,65.73,1.0190008046832801,1.3094854654209656,45.16,1.953901736258242,1.011347895014295
250,ACGL,60.96,3.503999999999994,2.0168397550779473,72.03,0.9946144021229233,1.2036004859135452,52.0,1.6320966781314628,1.1363399731077237
251,EXR,64.96,4.065999999999985,1.4083740987634177,65.55,1.0228767929943934,1.1379524642305132,55.17,1.7969650502598653,0.9447103362055025
252,CDW,60.72,3.102999999999984,1.7497363122269332,55.56,1.032411500217433,1.2181617753464795,52.17,1.2505537185491185,1.1446157506232193
253,KR,63.23,3.714999999999987,1.9357142448900007,66.98,1.0775552904317092,1.0289081432459926,45.83,1.3971948745679716,1.19421753565147
254,VMC,57.81,2.8989999999999867,1.8709357771448047,52.29,1.0759736744697448,1.2451968423646576,60.71,1.185096756901991,1.2121460043407508
255,RCL,62.65,6.7139999999999835,0.9458386166797794,66.18,0.9544171541070412,2.2822948476947316,39.13,1.9938985996443765,1.0750106889476605
256,EFX,63.55,4.285999999999984,1.891579822469585,61.7,1.0908606323831247,1.1723278158528683,45.83,1.5826167028348395,1.1597219302908475
257,FICO,59.78,3.8539999999999863,3.4302469365161357,57.14,1.1452445823903417,1.857283716979417,72.0,1.181509211913697,1.1672442792965978
258,ADM,57.71,3.025999999999987,1.1914385329347548,54.81,1.110965615937023,0.8422271402973159,47.06,1.3879964425459446,0.7497607533205812
259,KHC,57.98,2.924999999999986,1.1152017213516263,57.01,1.0500874046313577,0.9243452323084864,50.0,1.272370163754052,0.914887075750187
260,ROK,59.59,3.0519999999999814,1.4526499759228293,60.43,1.0541305881538485,1.1759874345309334,62.5,1.5229994573392642,0.9687520714311827
261,HSY,55.43,2.3509999999999875,1.3362591426946837,58.77,1.0039250739768075,0.8600797021751241,54.17,1.321625821168054,1.0118067109720907
262,DG,61.04,2.955999999999984,1.0122916768750345,62.5,1.080835747872194,0.5767145489765144,44.0,1.3981437618798855,1.1982023500488053
263,PEG,62.64,3.235999999999989,1.098211166950971,63.78,1.0699447705970533,0.9844825238833558,60.0,1.4376160958738313,1.0429541321082523
264,MPWR,64.66,5.936999999999977,4.2278926692892504,62.42,1.2324691787057125,1.6879524429627955,76.0,1.9801878941872744,1.292201357549399
265,GEHC,67.55,1.985999999999995,1.6468100048870342,68.25,1.188134611200061,1.2625227414031996,75.0,1.8296923947881956,1.227696776929176
266,BKR,55.57,3.1519999999999873,1.1955928789538803,45.11,1.0206920914382276,1.216565114654292,65.0,1.0517984591550231,0.9037441728021968
267,ANSS,61.34,3.6269999999999794,1.3026034533067516,55.64,1.0069176026360784,1.453033656263088,46.15,1.2924537967942626,0.9752637078137074
268,PWR,61.06,4.129999999999992,5.9205822239964805,68.03,1.0784081592071915,1.5104294454203973,65.0,1.7052153131201297,1.199142394661678
269,RMD,61.76,3.931999999999987,1.2082394909740852,59.85,1.0867740720159333,0.8145092638722946,65.22,1.6775516153413603,1.131717896372579
270,WST,63.72,4.356999999999979,2.360326065098884,58.87,1.0482261875654562,1.4460064830553974,62.5,1.3599298333179273,1.0615780819060534
271,FTV,56.7,2.8069999999999826,1.3144534959864222,52.48,0.9741721021420897,1.108095603962138,57.14,1.2015973172323715,1.19580512181095
272,FANG,56.4,4.491999999999978,1.9389894127507938,53.33,1.1302949575449324,1.2020364444660427,68.0,1.273111753024899,1.1429106552495827
273,DLTR,63.71,3.6489999999999876,1.585510071325778,60.36,1.0669451536066026,1.014375099290171,68.18,1.476324224157151,1.0788472694781142
274,KEYS,60.36,3.0789999999999837,1.5245387859392383,47.95,1.0141524998204505,0.9120183030283178,50.0,1.1733133782939014,1.0309990947025411
275,DVN,57.91,5.120999999999967,1.772030625441531,56.49,1.0849698939439172,0.7782682337019492,66.67,1.5110552427265889,0.9880367152988262
276,CAH,59.6,2.795999999999988,2.3283023020801226,62.28,0.9329369312651421,1.3327273083971694,40.0,1.3972267631121618,1.0973455492031097
277,XYL,57.12,2.894999999999981,1.582669362918008,57.86,1.0069393873179031,1.0278506368844087,33.33,1.3285589423370787,1.1394765644362428
278,DD,58.93,3.006999999999982,1.1517857367511533,56.12,1.0229345335334052,1.0989650287500428,51.61,1.20483094761462,0.929563806039822
279,DFS,61.05,4.191999999999978,1.4518359891140145,53.79,1.1003482613543722,1.1093117415007059,63.64,1.2694990847724306,1.099692984725434
280,CBRE,57.22,3.5629999999999873,1.5510906642841233,50.74,1.0103593380407232,1.169342696855028,58.06,1.3459775847254924,1.0619876075676051
281,ZBH,57.27,2.7009999999999845,0.8813245502574311,51.24,0.9930205456546486,0.944963358596372,57.89,1.2049539741223438,1.0569436419095233
282,HIG,59.71,3.0199999999999814,1.6029188221845283,58.87,1.0101496658658058,1.059619914725973,50.0,1.1458251882830521,1.1942621590839853
283,TTWO,59.39,3.521999999999987,1.1692578785938017,55.65,1.0043999878835774,1.4916174910002513,53.57,1.4228058379513824,0.9021149607230663
284,MTD,61.19,3.746999999999985,1.685373864500156,58.91,1.0437304423338385,0.8140348660329892,60.87,1.3390004452254511,1.1600094581294207
285,EIX,63.33,3.9089999999999816,0.9281894195661019,66.39,1.1259870839367827,1.0896218858705082,75.0,1.510354787973192,0.969684295705007
286,WEC,62.38,3.3819999999999855,0.8975800586821198,64.41,1.0351640205641828,0.9107406710969425,51.85,1.3798583495737415,0.9455628918091785
287,WTW,58.33,2.8779999999999886,1.3438310037412522,49.14,1.0473994558511035,0.9734674493927776,51.85,1.0785494602571615,1.1411086975159304
288,DAL,58.85,3.4559999999999826,0.7280399493274707,71.03,1.0516798461253511,1.1762140587625338,44.0,1.781123704915029,1.0911202536488012
289,AVB,60.6,3.1859999999999875,0.8872771976452616,58.59,0.9691060632319197,1.1451435600149913,36.0,1.27944571634595,1.012848551871851
290,HPQ,60.33,3.704999999999985,1.4970774272961553,55.8,1.0542857850291694,1.0958854032399281,64.0,1.2784780730661103,1.0279264549322538
291,GLW,59.54,2.719999999999986,1.1013512856077337,48.99,1.0363900670157342,0.9357713554460722,56.52,1.0824119658448574,1.069202975363799
292,ULTA,61.52,3.842999999999984,2.172682503919911,60.87,1.0280523468883302,1.006390627912186,57.89,1.451753917676323,1.1471444211417987
293,CHD,58.86,2.1629999999999843,1.484701961222436,54.39,1.0426744672505932,1.1422876995896678,58.82,1.221337035542268,1.110484355720958
294,TSCO,58.63,3.2069999999999834,2.719117067650977,63.36,1.009336765316728,0.9777868163487081,42.11,1.5879938491801848,1.1758759004407935
295,TROW,62.42,3.7639999999999807,0.9485370888260897,60.43,1.0494833150207286,0.9690194241259594,64.0,1.4693789603279237,1.1132750099898483
296,SBAC,59.54,3.651999999999985,0.9265265531292387,55.04,1.0698205046972973,0.8713392047054407,70.83,1.5807097883010939,0.8993624749926934
297,BR,62.66,2.9679999999999835,1.6420325944148373,62.7,1.0605760906032504,1.4625740986880924,80.0,1.3874336102218465,1.0319348535150021
298,AWK,62.73,3.112999999999982,0.9808232796292837,59.52,1.0553379539645213,0.8494623405373032,64.71,1.3181185438609808,0.8887724405983237
299,WY,60.94,4.05099999999998,1.1723844688698228,53.33,0.9316443465439561,1.1139930011358588,40.0,1.3250605924108751,1.0133587198476808
300,LYB,57.99,4.031999999999975,1.084107009192441,61.38,1.002321742475711,1.1243306183406556,45.45,1.320865171522228,1.0279647525934805
301,WAB,57.44,3.3169999999999886,1.7725631288931707,55.56,0.9823968627554707,1.2436036275309064,46.43,1.3068173721228233,1.1420436240064515
302,FITB,59.09,4.270999999999986,1.2017083176502368,55.64,1.0427971721154634,1.0394500816181067,60.87,1.4507319633447011,1.0765156657988362
303,APTV,58.81,4.184999999999983,0.8344303797468354,53.64,0.934341065366957,0.9404463991651907,53.85,1.2504702029056345,0.929339560258267
304,MTB,57.46,3.7109999999999754,0.8473600277419409,55.2,1.0606088759587702,0.9484276025141039,57.69,1.5097330828982254,1.066015380097931
305,STT,57.5,3.125999999999986,0.9110217185093791,57.24,0.9835842161401973,0.97823347654926,40.0,1.3334321837450416,0.9377748383170483
306,ILMN,64.54,5.83599999999998,0.420116485552968,68.42,0.9717538291318677,0.6791866156448791,45.83,2.434422674185603,1.0402347844675497
307,PHM,59.86,4.268999999999986,2.891850205384589,60.48,1.002374216836209,2.1419532456990917,45.16,1.4170664335877783,1.1231212796545533
308,NVR,61.38,4.256999999999984,2.0323660993146184,53.23,1.0565402054253585,1.490943875059374,61.54,1.2070933994211286,1.1059600550303135
309,WBD,69.11,7.0939999999999825,0.27130814584982843,76.69,1.1481820504407283,1.1233140384257245,61.54,2.9634794588465683,0.7690264985577996
310,HWM,60.74,4.840999999999986,2.149730078972956,56.06,1.172223701402669,1.3585335165288281,79.31,1.2488482354248145,1.2830743337456765
311,DTE,59.51,3.010999999999987,1.027362236841703,63.33,1.074148156571964,0.934760826516907,57.14,1.3706694844623164,1.0163993479885807
312,STE,64.25,3.9479999999999835,1.5513508935857778,62.5,1.0199650646674372,1.1346434952993807,59.26,1.5266171616497006,1.0943661031783702
313,PTC,59.13,3.301999999999984,2.449423223642202,61.9,1.0920907148160297,1.3825531130206246,64.52,1.322326180822726,1.1099362432708844
314,BLDR,63.23,5.304999999999986,7.996629997724343,64.75,1.0235917704472817,2.480576112567617,51.61,1.9709258726302235,1.2659281033356513
315,EBAY,63.39,3.8219999999999796,1.4096217997012317,62.99,1.1208231190448168,1.018101619320835,78.95,1.5397035382311057,1.163949472209689
316,ETR,61.03,3.3129999999999904,0.8711361692986568,56.9,1.026234989567397,0.9398406762210263,52.38,1.3471933695351943,1.003492777834651
317,DOV,53.14,2.4269999999999827,1.481214345528679,53.1,0.9842452450038186,1.1127267849741098,40.74,1.4134169190663188,1.1561720016191823
318,FLT,60.63,3.7609999999999832,1.0103504342728744,55.47,1.1194470642705485,1.5245831098384988,65.52,1.4151633262806347,1.05315609021451
319,RJF,62.46,3.4829999999999828,2.026311406413091,64.84,1.0408843989005345,1.0640515641234556,60.0,1.4881969239562256,1.1010871782747518
320,MOH,64.78,4.052999999999988,2.9610306809433555,69.42,1.0187306586879101,1.1849902727835238,54.55,1.6740638144992124,1.0419066359992037
321,IFF,56.54,3.157999999999985,0.6276217175261778,58.33,1.0597746427593835,0.7527736262223184,52.0,1.4616258631757026,0.99137398636781
322,EQR,62.14,3.5029999999999824,0.7839727577748532,59.84,1.0292591847032706,1.038429458820326,42.86,1.4035888346769774,1.044263128586301
323,EXPE,59.25,4.892999999999985,1.2364152485265019,65.54,1.0401511793275748,1.6349049126208333,53.85,1.9803258371474368,0.9306158187720247
324,GPC,60.28,3.335999999999977,1.4479915331345834,61.65,0.9199639568596307,0.8031289657853119,46.43,1.538707741046991,1.109364671738211
325,IRM,64.17,4.417999999999982,2.656658066167569,60.94,1.1045926687570482,1.3488599805951274,66.67,1.4526602692482737,1.229235880781438
326,TDY,60.32,3.043999999999988,1.185529844675227,60.34,0.9993407991670362,1.073002291433151,36.36,1.3060904086670568,0.9715710148438909
327,HPE,60.52,3.897999999999986,1.1448953570757312,57.97,1.1409414804574252,1.0310596971079276,50.0,1.3852443377833032,1.0595656886804237
328,BAX,56.62,2.7379999999999844,0.5145029436077988,57.98,1.062376900647536,0.7424039196395741,63.16,1.5538258795744522,1.153684774356111
329,NDAQ,59.25,3.1019999999999865,1.6670667730187894,57.94,1.030342244933054,0.9229521511365074,58.33,1.3419111448807648,1.0746561236858492
330,DRI,58.9,3.5369999999999844,1.52745153029514,61.6,1.0055953885586009,1.1345871506976926,58.82,1.3067270563593918,1.0701683622885672
331,CBOE,51.62,1.6339999999999877,1.5386961149259828,49.09,1.0071516999818302,1.4316702434369555,42.11,0.8833528893697946,1.0675320061118918
332,PPL,60.08,3.144999999999989,0.7693611783942367,60.17,1.0352817265000245,0.919144669174111,53.85,1.3455928630166043,0.9840925330265762
333,ALGN,64.97,5.921999999999983,1.118242773404046,62.41,1.0099593510071632,1.1971687111346838,75.0,2.0635760429182026,1.2239481875319578
334,INVH,55.77,2.8789999999999853,1.1609041973908003,55.73,0.9662125254164602,1.1648721309468029,45.83,1.3713006607519347,1.0249485905997888
335,FE,63.49,3.1259999999999852,0.8029920216079375,64.17,1.0248384220934699,0.8833254934127097,48.0,1.3862239637528244,1.0092691288235245
336,ES,63.35,3.5969999999999898,0.7278542231359408,65.32,1.0458184552170264,0.7469823076374235,64.0,1.4329213456224115,0.9380930240230394
337,TRGP,58.73,4.644999999999988,2.520242402047822,54.93,1.1279394642176719,1.2166690082238065,73.91,1.157568743844286,1.1847293342959846
338,ARE,60.58,3.2879999999999825,0.7875684752884842,59.23,1.094650754634042,0.880318592796634,60.71,1.5966256851971878,1.0092939842816822
339,LH,57.85,3.0879999999999956,1.5285548190946987,54.39,0.9129040535517903,1.1293276140740371,28.57,1.187231810849143,0.9687031260863979
340,WAT,59.86,3.2779999999999885,1.5657331752212478,60.58,1.0475126832363753,0.9395317078056754,60.87,1.4121985373728942,1.1824898863382858
341,CTRA,62.14,4.338999999999984,1.5292244321195287,55.71,1.1182600294798268,1.0713094672420422,75.0,1.3555054558787192,1.0206643437630212
342,VTR,63.07,4.516999999999984,0.7723304839298106,66.41,1.0337307604513395,1.0752711249715297,60.0,1.4802768153250678,0.8877522482895328
343,AKAM,57.04,2.6119999999999868,1.2666208471549063,56.8,1.1215696807599067,1.3612857724499774,75.0,1.4112034447768238,0.9500473073635236
344,COO,59.5,3.4619999999999815,1.2689420616703182,59.23,1.0269277876450742,1.0922504276499243,53.33,1.3682368946774806,1.1239419739978296
345,EXPD,56.54,2.370999999999983,1.5570822617612154,57.14,1.0341931755807234,1.196835576057727,54.55,1.50941068857417,0.9526241448999944
346,WDC,62.32,4.793999999999978,0.975235996382857,60.96,1.068725650806119,1.5388805381066333,51.61,1.6228228904311552,1.2516884809404192
347,STLD,57.63,3.733999999999987,3.9912648030645346,56.74,0.95123007935016,1.2046399023907421,39.29,1.5154725284986164,1.1125009976309228
348,GRMN,60.03,2.6459999999999826,1.4525636475861528,58.33,1.0489483776678563,1.324680723736784,58.62,1.2304279059977872,1.1432137811629113
349,BRO,59.89,2.9849999999999826,2.145018909929854,57.63,1.0471582407821853,1.228298643649913,58.62,1.3177720432822788,1.2246221279914753
350,HBAN,59.93,4.093999999999985,0.9155975716013955,61.65,1.0800639781922836,0.8955431729900832,56.0,1.365282019653978,1.0830670865677263
351,HOLX,60.69,2.969999999999988,1.4796685234614544,57.27,1.022329525152629,0.9262430777851993,50.0,1.199283342269291,1.0609367951547177
352,NTAP,61.28,3.369999999999985,1.6786061331304598,59.02,1.0415573389582864,1.3920555249418864,48.39,1.1886493546063397,1.1999768581213675
353,FDS,60.71,2.7709999999999857,1.7364423845714438,62.7,1.0056145510697565,1.1347506818166682,45.45,1.283573449383665,1.0259720213029768
354,LVS,61.29,4.268999999999983,0.7424698577641016,57.78,1.0918902073719368,0.9892079867955161,62.96,1.3834097078005132,1.0216104452392547
355,AEE,61.68,2.96999999999999,0.9629337588465576,61.82,1.0362155076976007,0.831834540934884,68.18,1.4526026186504315,0.9944346946802602
356,CLX,64.06,3.6099999999999848,1.0209926844431405,65.57,0.9883488948950414,1.0067492430591727,33.33,1.4674143908559993,1.1031655624926209
357,HUBB,59.43,3.1759999999999815,2.6379182709130062,64.84,1.1393331951068748,1.4213694247276891,79.17,1.688359857514485,1.2366178578690303
358,OMC,60.47,3.331999999999982,1.1500062281745433,62.3,1.0573195296115472,1.0332780373916215,72.22,1.4381899361759034,1.0815390102289903
359,LUV,55.35,2.5149999999999837,0.631278791840773,60.77,0.9616739724929033,0.8471148259087621,54.17,1.620194777734937,1.2563164424839395
360,VRSN,61.45,2.824999999999985,0.9503683742614437,61.86,1.0114762759772868,0.9805409610454008,45.45,1.2641735601406783,0.9488096878481544
361,CNP,60.63,3.354999999999988,1.0572974914130155,62.75,1.0071231106379206,0.9784148601051428,48.15,1.2854986290782904,0.9723653133876038
362,TYL,63.21,3.747999999999983,1.368050315241483,57.63,1.1064396369337883,1.272920112043709,65.52,1.3753767648901358,1.0310641799902636
363,AXON,62.04,5.201999999999977,4.206817374297392,65.67,1.1720484416536392,1.4910524595485204,61.54,1.8895573054372488,1.256961641562814
364,BALL,61.4,3.868999999999983,1.0137873308225551,63.24,1.073101482423457,1.0855400594435776,62.5,1.7344412049514162,1.1757028434761025
365,CINF,65.52,4.189999999999981,1.109248846349582,62.2,1.045352066785199,0.9955806184537229,70.83,1.5399245524437113,1.1225294995649202
366,RF,60.79,3.8779999999999872,1.1768038206114206,60.0,1.0344299951969806,0.8900045703242319,60.87,1.2292844171020003,1.0497341176188901
367,PFG,57.52,3.4049999999999807,1.4605717933182982,61.54,1.0010286084821565,0.9305963842181298,48.0,1.4302424047996092,1.0194483133965653
368,MKC,60.37,2.923999999999981,0.8092726640761391,63.41,1.056924079177083,0.8185028444549091,52.17,1.4499913055179654,0.9986818937405443
369,J,56.7,2.5839999999999845,1.6219606024745463,53.27,1.0755221467087557,1.0155543135564244,70.83,1.2690958587491248,1.1624349355282473
370,ATO,62.72,3.310999999999985,1.043402060369103,65.57,1.0072866617195566,1.0445774321505976,50.0,1.344276908693618,0.9823115307745102
371,VLTO,53.06,1.1399999999999983,1.200537285657045,61.54,0.9987560856579607,1.088247145253635,43.48,1.0880975370181631,1.1451632768565918
372,SWKS,59.52,3.3159999999999767,0.9067425006396409,54.97,1.118600250973393,1.1672015050506377,65.62,1.261861130942255,1.0225739000158447
373,CMS,59.92,2.8069999999999835,0.9689455732523792,59.82,1.0231009008168233,0.9161380411685123,45.0,1.2202899845924509,1.0182998662121543
374,WRB,61.67,3.2109999999999834,1.8323678364832348,57.35,1.0580485749289577,0.997373585545619,62.96,1.374036286209238,1.1624862363867456
375,CCL,65.09,8.047999999999968,0.32601722967796276,69.23,0.952233287229383,1.9782610261230387,41.67,2.455753187133938,0.9948011627010342
376,EG,61.96,3.2529999999999806,1.328560090702948,68.38,1.0312893978085342,1.0602773396444807,68.18,1.515136352426882,1.01203454930163
377,TXT,58.89,3.4809999999999888,2.0599016585747165,59.09,1.0527098801974875,1.131860442844173,53.85,1.265645369940827,1.1740127855045779
378,STX,59.81,4.218999999999983,1.5757936185961925,54.61,1.0450301626994047,1.5753476814105063,55.17,1.578893653161829,1.1541713474925965
379,NTRS,56.13,2.7969999999999833,0.7781626706775593,56.93,1.010261212807042,0.925719922164864,45.83,1.4942290786555157,0.9929159715245651
380,JBHT,61.8,3.6929999999999867,1.7234042941568082,64.96,1.0358032617087414,1.117213454488598,42.31,1.6726480453435384,1.0507424102527616
381,WBA,61.95,4.306999999999983,0.3600219868089478,70.25,1.1546068885214726,0.7108561863265341,61.9,1.8826368863254528,0.8318380873582094
382,AVY,59.37,2.9749999999999814,1.6867559618339092,50.76,0.9963233595491974,1.0689544694350002,50.0,1.1540006239974625,1.1018401062228296
383,SYF,61.19,4.575999999999988,1.1768002694337136,54.17,1.1216688793310734,1.1468278197701822,73.91,1.2169928599359974,1.1214953042554603
384,JBL,64.34,4.630999999999974,3.663450019506033,59.85,1.0942941260637014,1.9415151422674004,66.67,1.6568358124850517,1.192383258130727
385,EPAM,64.58,5.91599999999999,1.4310487308463238,62.86,1.1223795525603126,0.8687429155785034,78.26,1.7513879618359933,1.1006508926656002
386,IEX,55.37,2.2419999999999862,1.3827275554431686,55.12,1.0301593004217842,0.9379770534491537,56.52,1.312990036526342,1.125306228832096
387,TSN,62.74,2.8569999999999824,0.5957164715575538,62.83,1.0134584191320335,0.8607967282659539,60.87,1.460938682254679,0.9880973902469486
388,FSLR,57.62,4.120999999999988,2.831287287712132,54.81,0.9985019249110363,1.17291187555448,46.15,1.7131062962529509,0.9642814729844603
389,SNA,58.65,3.439999999999984,1.7621042499778548,54.17,1.0938069238798307,1.2428546019776,50.0,1.3226652819955245,1.0409772185262116
390,CFG,58.74,3.779999999999984,0.8610624357267477,61.38,1.0457597675325117,0.8243541713079597,51.85,1.795763279616796,1.0692284483843202
391,MAS,61.83,3.5819999999999856,1.6073067935535281,61.59,1.0393963950349199,1.3660989189446884,62.5,1.5177840813333487,1.197915075230915
392,LDOS,57.2,3.003999999999981,1.294129484809583,56.91,0.9765064233246452,1.0347800819957038,30.43,1.4244730039015914,1.1958016079696059
393,ESS,62.1,3.5019999999999833,0.8175630478751073,56.74,1.0385353758278741,1.1608362142494193,47.83,1.436206310139458,1.0144598930024116
394,DPZ,60.04,2.7859999999999854,1.5061593888075153,62.18,1.120420536512536,1.1996283198575948,66.67,1.3552613718236817,1.1082755251319645
